clause_id,file_name,paragraph_index,agreement_type,clause_type,matched_keywords,match_count,match_score,confidence,char_len,token_count,clause_text
c1cd83b6-ed43-4233-9ac5-de5333159961,emp_007.txt,286,service,scope_of_work,scope of work,1,0.16666666666666666,low,302,54,"5.2 Wherever it is mentioned in the Scope of Work that the service provider shall perform certain work or provide certain facilities, it is understood that he shall do so at his cost and the value of the contract shall be deemed to have included the cost of such performance and provision so mentioned."
b2c594a7-1ece-4752-b972-96539d6712c1,emp_007.txt,287,employment,obligations,shall,1,0.125,low,105,16,5.3 All material and services shall satisfy the high standards befitting the reputation of the Institute.
389a658f-b628-4e85-bd4c-86657e0593fa,emp_007.txt,287,service,scope_of_work,services,1,0.16666666666666666,low,105,16,5.3 All material and services shall satisfy the high standards befitting the reputation of the Institute.
5ba57436-66d4-4259-b1ee-516d0d983a7d,emp_007.txt,288,employment,obligations,shall,1,0.125,low,331,54,"5.4 The service provider, in accepting the quoted rates/prices shall for all purposes whatsoever be deemed to have independently obtained all necessary information for the purposes of the present contract and shall be deemed to have taken into account all contingencies as may arise due to such information or the lack of the same."
64329435-91ed-4a04-ba8f-b4dc948a8669,emp_007.txt,289,employment,obligations,shall,1,0.125,low,158,28,The Scope of Work is only broadly defined and the finer details shall be finalized by the Warden in- charge/Warden during the course of the execution of work.
384a4ed5-d300-4185-ab47-34c8a81919b3,emp_007.txt,289,service,scope_of_work,scope of work,1,0.16666666666666666,low,158,28,The Scope of Work is only broadly defined and the finer details shall be finalized by the Warden in- charge/Warden during the course of the execution of work.
35642515-dee6-4cb9-a43f-9e9d70c133d0,emp_007.txt,289,service,force_majeure,,0,0.0,low,158,28,The Scope of Work is only broadly defined and the finer details shall be finalized by the Warden in- charge/Warden during the course of the execution of work.
c375969a-c733-4e91-be9e-e4b19c5723f3,emp_007.txt,290,employment,obligations,shall,1,0.125,low,215,36,"5.5 The service provider shall be deemed to have examined the contract documents, to have obtained his own information in all matters whatsoever that might affect the carrying out of the work at the scheduled rates."
176ade0f-f193-4d3d-9a26-1db5ef887778,emp_007.txt,291,employment,obligations,shall,1,0.125,low,228,36,Any error in the description or quantity or omission there from shall not vitiate the contract or release the service provider from executing the work comprised in the contract according to specifications at the scheduled rates.
271dc44c-e466-4908-826d-243b66b9e675,emp_007.txt,294,employment,obligations,shall,1,0.125,low,157,26,"20 shall be deemed to have visited the surroundings and to have satisfied himself to the nature of all existing conditions, about matters affecting the work."
fa02c2a1-0da1-4e03-8070-e3585377d363,emp_007.txt,295,service,payment_terms,charges;payment,2,0.2857142857142857,medium,122,20,"He is deemed to have acquainted himself as to his liabilities for payment of Government taxes, other charges, levies, etc."
8a9068df-c3c3-4cde-836f-ae667ef504e7,emp_007.txt,296,employment,obligations,responsibility;shall,2,0.25,low,362,59,5.6 Any neglect or failure on the part of the service provider in obtaining necessary and reliable information upon the foregoing or any other matters affecting the contract shall not relieve him from any risks or liabilities or the entire responsibility from completion of the work at the scheduled rate and time in strict accordance with the contract document.
680ee73e-74e6-491a-82d8-592095a73eb2,emp_007.txt,297,employment,obligations,shall,1,0.125,low,224,39,5.7 It is expected that should the service provider have any doubt as to the meaning of any portion of the contract document he shall set forth the particulars thereof in writing to the Institute before signing the contract.
1f0fb325-980f-4ee6-83b8-922c401363fd,emp_007.txt,298,employment,obligations,shall,1,0.125,low,102,16,The Institute shall provide such clarification as may be necessary in writing to the service provider.
0835357c-a05f-4d6c-b141-fdf075029075,emp_007.txt,299,employment,obligations,shall,1,0.125,low,91,15,Such clarification as provided by the Institute shall form a part of the contract document.
b45540df-fea9-496b-ada7-bae22387548d,emp_007.txt,300,employment,obligations,shall,1,0.125,low,236,38,"5.8 No verbal agreement or inference from conversation with any office or employee of the Institute before, during or after the execution of the agreement, shall in any way affect or modify any of the terms/obligations contained herein."
79008274-70bf-41b4-89b4-f87911195b50,emp_007.txt,301,employment,obligations,shall,1,0.125,low,393,67,"5.9 If the service provider or his employees break, deface or destroy the property or the establishment belonging to the Institute during the execution of the Contract, the same shall be made good by the service provider at his own expense and in default thereof, the Warden in- charge/Warden may cause the same to be made good by other agencies and recover expenses from the service provider."
cca6617d-de4c-49d9-bde9-74dc67e00725,emp_007.txt,301,service,force_majeure,,0,0.0,low,393,67,"5.9 If the service provider or his employees break, deface or destroy the property or the establishment belonging to the Institute during the execution of the Contract, the same shall be made good by the service provider at his own expense and in default thereof, the Warden in- charge/Warden may cause the same to be made good by other agencies and recover expenses from the service provider."
dcc26ae4-063d-476c-bcca-a3996c0f809c,emp_007.txt,302,employment,obligations,shall,1,0.125,low,560,102,"5.10 All compensation or other sums of money payable by the service provider to the Institute and the recoveries to be made under terms of this contract may be deducted from his Security Deposit or from any sums which may be due/may become due to the service provider or any account whatsoever and in the event of his security deposit being reduced by reasons of any such deduction the service provider shall within 10 (ten) days make good in the form of a bank draft any sum or sums which may have been deducted from his Security Deposit, or any part thereof."
1987ed4d-f026-4252-b796-82d2491371dc,emp_007.txt,302,rental,security_deposit,security deposit,1,0.2,low,560,102,"5.10 All compensation or other sums of money payable by the service provider to the Institute and the recoveries to be made under terms of this contract may be deducted from his Security Deposit or from any sums which may be due/may become due to the service provider or any account whatsoever and in the event of his security deposit being reduced by reasons of any such deduction the service provider shall within 10 (ten) days make good in the form of a bank draft any sum or sums which may have been deducted from his Security Deposit, or any part thereof."
6190baa8-cbe9-4296-a7e4-f4496d269540,emp_007.txt,302,service,payment_terms,compensation,1,0.14285714285714285,low,560,102,"5.10 All compensation or other sums of money payable by the service provider to the Institute and the recoveries to be made under terms of this contract may be deducted from his Security Deposit or from any sums which may be due/may become due to the service provider or any account whatsoever and in the event of his security deposit being reduced by reasons of any such deduction the service provider shall within 10 (ten) days make good in the form of a bank draft any sum or sums which may have been deducted from his Security Deposit, or any part thereof."
dd034e25-096c-4e79-b74c-a786df34da94,emp_007.txt,303,employment,obligations,shall,1,0.125,low,90,15,5.11 No interest shall be payable by the Institute for sums deposited as Security Deposit.
f6c821f7-d2a6-4f1b-85b2-0afe907deb21,emp_007.txt,304,employment,obligations,shall,1,0.125,low,334,59,"5.12 The Security Deposit shall be refunded after the expiry of the defect liability period of 2 (two) months as stipulated in the contract and after the work is over to the full satisfaction of the Warden in-charge/Warden or within 15 (fifteen) days from the date of issue of a “No Dues Certificate” from the HEC, whichever is later."
62497ba4-271f-4851-8b0a-077923767b24,emp_007.txt,304,rental,security_deposit,security deposit,1,0.2,low,334,59,"5.12 The Security Deposit shall be refunded after the expiry of the defect liability period of 2 (two) months as stipulated in the contract and after the work is over to the full satisfaction of the Warden in-charge/Warden or within 15 (fifteen) days from the date of issue of a “No Dues Certificate” from the HEC, whichever is later."
780f0852-4fae-4e08-9e27-eef5ea79ff0e,emp_007.txt,304,service,indemnity,liability,1,0.2,low,334,59,"5.12 The Security Deposit shall be refunded after the expiry of the defect liability period of 2 (two) months as stipulated in the contract and after the work is over to the full satisfaction of the Warden in-charge/Warden or within 15 (fifteen) days from the date of issue of a “No Dues Certificate” from the HEC, whichever is later."
707ee097-981e-46bb-b877-3056dbf535d4,emp_007.txt,304,service,force_majeure,,0,0.0,low,334,59,"5.12 The Security Deposit shall be refunded after the expiry of the defect liability period of 2 (two) months as stipulated in the contract and after the work is over to the full satisfaction of the Warden in-charge/Warden or within 15 (fifteen) days from the date of issue of a “No Dues Certificate” from the HEC, whichever is later."
a2fd3671-1ac5-4605-97dc-7da64309eef8,emp_007.txt,306,rental,security_deposit,security deposit,1,0.2,low,33,5,6 Forfeiture of Security Deposit:
9bed3add-6a3d-4772-815a-c1a217514c0e,emp_007.txt,307,employment,obligations,shall,1,0.125,low,432,76,"In case the Institute is obliged to make any recoveries on any account from the Security Deposit of the service provider, the service provider shall be obliged to make good the Security Deposit amount within a period of 10 (ten) days after the receipt of information in this regard, failing which the service provider shall have to pay an interest of 12 percent per annum for the period of delay in making good the Security Deposit."
1f5d8935-e0ea-4d92-91d0-6d94b81de02e,emp_007.txt,307,rental,security_deposit,security deposit,1,0.2,low,432,76,"In case the Institute is obliged to make any recoveries on any account from the Security Deposit of the service provider, the service provider shall be obliged to make good the Security Deposit amount within a period of 10 (ten) days after the receipt of information in this regard, failing which the service provider shall have to pay an interest of 12 percent per annum for the period of delay in making good the Security Deposit."
2b70e5e2-0610-4bdb-b37a-63b30b8a02ee,emp_007.txt,311,employment,obligations,shall,1,0.125,low,256,44,"The service provider on or after the award of the work shall name and depute a qualified manager with sufficient experience in carrying out work of similar nature, to whom the establishment shall be handed over and the instructions for work shall be given."
109e2fe8-ea11-46e5-a677-719143425c34,emp_007.txt,311,service,force_majeure,,0,0.0,low,256,44,"The service provider on or after the award of the work shall name and depute a qualified manager with sufficient experience in carrying out work of similar nature, to whom the establishment shall be handed over and the instructions for work shall be given."
224697db-98b7-4103-9853-9e5dd7326553,emp_007.txt,312,employment,obligations,shall,1,0.125,low,383,59,"The service provider shall also provide to the satisfaction of the Warden in-charge/Warden sufficient and qualified staff to supervise the execution of the work, including those specially qualified by previous experience to supervise the types of work comprised in the contract in such manner as shall ensure work of a high standard commensurate with the reputation of the Institute."
84a310ac-0324-425f-b2fa-4b258f74e8fe,emp_007.txt,312,service,force_majeure,,0,0.0,low,383,59,"The service provider shall also provide to the satisfaction of the Warden in-charge/Warden sufficient and qualified staff to supervise the execution of the work, including those specially qualified by previous experience to supervise the types of work comprised in the contract in such manner as shall ensure work of a high standard commensurate with the reputation of the Institute."
e501e265-d091-4cca-b81c-cff1e0533b74,emp_007.txt,313,employment,obligations,shall,1,0.125,low,151,26,The service provider shall appoint skilled cooks so as to ensure that the food preparations are of good taste and to the satisfaction of the residents.
efa1b526-3e5d-4298-88ed-865bef2a576f,emp_007.txt,314,employment,obligations,shall,1,0.125,low,179,33,0.1 The Service Provider shall at his own cost submit to the Warden a medical fitness certificate (every six months) as proof of workers being healthy and fit to work in the mess.
beaa638e-94eb-4487-a0ed-2c593274cfa2,emp_007.txt,314,service,force_majeure,,0,0.0,low,179,33,0.1 The Service Provider shall at his own cost submit to the Warden a medical fitness certificate (every six months) as proof of workers being healthy and fit to work in the mess.
2105c873-885b-4e2b-9302-7133ea29e954,emp_007.txt,315,employment,obligations,shall,1,0.125,low,219,37,"Though, in principle this certificate shall be submitted once in six months, the warden may direct the service provider for additional documents at any time for which the cost etc shall be borne by the service provider."
56dce3c0-56bb-4a54-a29f-96e594396d48,emp_007.txt,315,service,force_majeure,,0,0.0,low,219,37,"Though, in principle this certificate shall be submitted once in six months, the warden may direct the service provider for additional documents at any time for which the cost etc shall be borne by the service provider."
334c09e3-7648-4b1c-b188-4149934bacd9,emp_007.txt,316,employment,obligations,shall,1,0.125,low,226,36,"0.2 The Service Provider shall submit to the warden a list of workers, with complete details including local/permanent addresses, contact details, and their photographs etc, for approval who may be allowed to work in the mess."
2d54bc8b-2025-49cc-a78e-9bab72f311da,emp_007.txt,316,service,force_majeure,,0,0.0,low,226,36,"0.2 The Service Provider shall submit to the warden a list of workers, with complete details including local/permanent addresses, contact details, and their photographs etc, for approval who may be allowed to work in the mess."
8225e589-4cf1-4840-816d-2bf981809553,emp_007.txt,317,service,force_majeure,,0,0.0,low,72,13,The warden may reject any or all the names without assigning any reason.
de8c84b5-0340-4ab3-ad5b-753f7e58c909,emp_007.txt,318,employment,obligations,shall,1,0.125,low,106,20,Only those workers who have been cleared by the warden shall be allowed to enter the premises of the mess.
fc6881ec-538a-4fcb-ab75-a19c4780e764,emp_007.txt,318,service,force_majeure,,0,0.0,low,106,20,Only those workers who have been cleared by the warden shall be allowed to enter the premises of the mess.
c3e1f7d8-7863-4519-a52d-6589421adba1,emp_007.txt,319,employment,obligations,shall,1,0.125,low,545,86,"0.3 If and whenever any of the service provider's employees shall, in the opinion of the Warden in-charge/Warden, be guilty of any misconduct or be incompetent or insufficiently qualified or negligent in the performance of their duties or that in the opinion of the Warden in-charge/Warden, it is undesirable for administrative or any other reason for such person or persons to be employed in the work, the service provider if so directed by the Warden in-charge/Warden, shall remove such person/persons from employment within a reasonable time."
89e75abd-3649-417b-956c-8ba845400583,emp_007.txt,319,service,force_majeure,,0,0.0,low,545,86,"0.3 If and whenever any of the service provider's employees shall, in the opinion of the Warden in-charge/Warden, be guilty of any misconduct or be incompetent or insufficiently qualified or negligent in the performance of their duties or that in the opinion of the Warden in-charge/Warden, it is undesirable for administrative or any other reason for such person or persons to be employed in the work, the service provider if so directed by the Warden in-charge/Warden, shall remove such person/persons from employment within a reasonable time."
8cd9bc96-b9df-4e46-9a84-ffa900216a9f,emp_007.txt,320,employment,obligations,shall,1,0.125,low,161,26,Any person or persons so removed from work shall not again be employed in connection with the work without the written permission of the Warden in-charge/Warden.
b33f7959-8ccd-43ad-a8b2-b98a3f5a6fc4,emp_007.txt,320,service,force_majeure,,0,0.0,low,161,26,Any person or persons so removed from work shall not again be employed in connection with the work without the written permission of the Warden in-charge/Warden.
30928486-99b9-4ac4-9635-ad876112460b,emp_007.txt,321,employment,obligations,shall,1,0.125,low,141,23,Any person so removed from work shall be immediately replaced at the expense of the service provider by a qualified and competent substitute.
407bca7b-bc52-4387-8af0-bc5c464de17c,emp_007.txt,322,employment,obligations,shall,1,0.125,low,143,24,"Should the service provider be requested to repatriate any persons removed from work, he shall do so and bear all cost in connection therewith."
5888afb8-07fb-4c08-8abc-116daed6ccb7,emp_007.txt,323,employment,obligations,shall,1,0.125,low,80,14,0.4 The service provider shall be responsible for the proper behavior of all the
2134508a-bc81-4eaa-a213-d82c8bcb9862,emp_007.txt,324,employment,obligations,shall,1,0.125,low,352,55,"23 staff, employed directly or indirectly, and shall exercise a proper degree of control over them and in particular and without prejudice to the said generality, the service provider shall be bound to prohibit and prevent any employees from trespassing/acting in anyway detrimental or prejudicial to the interest of the community or of the properties."
691fe343-6af5-4cfd-beed-82dea769fbe9,emp_007.txt,325,employment,obligations,shall,1,0.125,low,173,28,The service provider shall be responsible thereof and relieve the Institute of all consequent claims or actions for damages or injury or on any the other grounds whatsoever.
5b6b695a-9801-49e6-b58e-6d962f409cb2,emp_007.txt,326,employment,obligations,shall,1,0.125,low,99,16,The decision of the Warden in-charge/Warden on any matter arising under this clause shall be final.
ad134254-fadd-4bd3-82f1-96c66af7baaf,emp_007.txt,326,service,force_majeure,,0,0.0,low,99,16,The decision of the Warden in-charge/Warden on any matter arising under this clause shall be final.
43e4d049-c001-42f4-9999-1b6bb409ca4a,emp_007.txt,327,employment,obligations,duty;shall,2,0.25,low,248,42,"0.5 If and when required by the Institute, all service provider's personnel upon entering the Institute premises shall be properly identified by badges of a type acceptable to the Institute which must be worn by them at all times during duty hours."
81e0eb92-e1b8-4945-bd8f-174896f8bd0b,emp_007.txt,329,employment,obligations,shall,1,0.125,low,203,35,"No part of the contract nor any share or interest therein shall in any manner or degree be transferred, assigned or sublet by the service provider directly or indirectly to any person, firm or whosoever."
b9b7f372-5911-4818-be98-0eb9c0cb6e74,emp_007.txt,329,rental,property_usage,sublet,1,0.16666666666666666,low,203,35,"No part of the contract nor any share or interest therein shall in any manner or degree be transferred, assigned or sublet by the service provider directly or indirectly to any person, firm or whosoever."
3447be38-396c-4544-9097-fa5c8ee3331e,emp_007.txt,331,employment,notice_period,notice,1,0.1111111111111111,low,1728,298,"If the service provider does not commence the work in the manner described in the contract document or if at any time in the opinion of the Warden in-charge/Warden, the service provider: a) fails to carry out the works in conformity with the contract documents; or b) violate any of the statutory provisions including but not restricted to the Minimum Wages Act, ESI Act and EPF Act ; or c) fails to carry out the works in accordance with the contract schedule; or d) substantially suspends the work without authority from the Warden in-charge/Warden; or e) fails to carry out and execute the works to the satisfaction of the Warden-in-charge/Warden; or f) fails to facilitate procurement of sufficient/suitable raw material or things; or g) commits or suffers, or permits any other breach of kind or observes or persists in any of the above mentioned breaches of the contract, after a notice in writing being given to the service provider by the Warden in-charge/Warden requiring such breach to be remedied; or h) if the service provider abandons the works — then, in any of the such cases, the Institute shall have the power to enter upon the premises and take possession thereof and of the material and stock thereon and to rescind the contract, and to carry on with the work by his agents, workmen and the supervisors as the Institute in its absolute discretion may think proper to employ without making payment to the service provider for the said material other than such as may be certified in writing by the Warden in- charge/Warden to be reasonable, then the amount of such excess as certified by the Warden in-charge/Warden shall be deducted from any money which may be due for work done by the service provider and be"
4ea2aa1e-8ab9-45a8-8761-616a4451bdbd,emp_007.txt,331,employment,obligations,shall,1,0.125,low,1728,298,"If the service provider does not commence the work in the manner described in the contract document or if at any time in the opinion of the Warden in-charge/Warden, the service provider: a) fails to carry out the works in conformity with the contract documents; or b) violate any of the statutory provisions including but not restricted to the Minimum Wages Act, ESI Act and EPF Act ; or c) fails to carry out the works in accordance with the contract schedule; or d) substantially suspends the work without authority from the Warden in-charge/Warden; or e) fails to carry out and execute the works to the satisfaction of the Warden-in-charge/Warden; or f) fails to facilitate procurement of sufficient/suitable raw material or things; or g) commits or suffers, or permits any other breach of kind or observes or persists in any of the above mentioned breaches of the contract, after a notice in writing being given to the service provider by the Warden in-charge/Warden requiring such breach to be remedied; or h) if the service provider abandons the works — then, in any of the such cases, the Institute shall have the power to enter upon the premises and take possession thereof and of the material and stock thereon and to rescind the contract, and to carry on with the work by his agents, workmen and the supervisors as the Institute in its absolute discretion may think proper to employ without making payment to the service provider for the said material other than such as may be certified in writing by the Warden in- charge/Warden to be reasonable, then the amount of such excess as certified by the Warden in-charge/Warden shall be deducted from any money which may be due for work done by the service provider and be"
d5ef1da6-7e5c-430c-8950-c3f156e72c19,emp_007.txt,331,service,payment_terms,payment,1,0.14285714285714285,low,1728,298,"If the service provider does not commence the work in the manner described in the contract document or if at any time in the opinion of the Warden in-charge/Warden, the service provider: a) fails to carry out the works in conformity with the contract documents; or b) violate any of the statutory provisions including but not restricted to the Minimum Wages Act, ESI Act and EPF Act ; or c) fails to carry out the works in accordance with the contract schedule; or d) substantially suspends the work without authority from the Warden in-charge/Warden; or e) fails to carry out and execute the works to the satisfaction of the Warden-in-charge/Warden; or f) fails to facilitate procurement of sufficient/suitable raw material or things; or g) commits or suffers, or permits any other breach of kind or observes or persists in any of the above mentioned breaches of the contract, after a notice in writing being given to the service provider by the Warden in-charge/Warden requiring such breach to be remedied; or h) if the service provider abandons the works — then, in any of the such cases, the Institute shall have the power to enter upon the premises and take possession thereof and of the material and stock thereon and to rescind the contract, and to carry on with the work by his agents, workmen and the supervisors as the Institute in its absolute discretion may think proper to employ without making payment to the service provider for the said material other than such as may be certified in writing by the Warden in- charge/Warden to be reasonable, then the amount of such excess as certified by the Warden in-charge/Warden shall be deducted from any money which may be due for work done by the service provider and be"
ba7d99a9-414d-41b5-b8fe-f6cf3b51a278,emp_007.txt,331,service,force_majeure,,0,0.0,low,1728,298,"If the service provider does not commence the work in the manner described in the contract document or if at any time in the opinion of the Warden in-charge/Warden, the service provider: a) fails to carry out the works in conformity with the contract documents; or b) violate any of the statutory provisions including but not restricted to the Minimum Wages Act, ESI Act and EPF Act ; or c) fails to carry out the works in accordance with the contract schedule; or d) substantially suspends the work without authority from the Warden in-charge/Warden; or e) fails to carry out and execute the works to the satisfaction of the Warden-in-charge/Warden; or f) fails to facilitate procurement of sufficient/suitable raw material or things; or g) commits or suffers, or permits any other breach of kind or observes or persists in any of the above mentioned breaches of the contract, after a notice in writing being given to the service provider by the Warden in-charge/Warden requiring such breach to be remedied; or h) if the service provider abandons the works — then, in any of the such cases, the Institute shall have the power to enter upon the premises and take possession thereof and of the material and stock thereon and to rescind the contract, and to carry on with the work by his agents, workmen and the supervisors as the Institute in its absolute discretion may think proper to employ without making payment to the service provider for the said material other than such as may be certified in writing by the Warden in- charge/Warden to be reasonable, then the amount of such excess as certified by the Warden in-charge/Warden shall be deducted from any money which may be due for work done by the service provider and be"
60709f98-ddcc-4b3b-8f04-0cb2c60e34ab,emp_007.txt,333,employment,obligations,shall,1,0.125,low,305,56,Any deficiency shall forthwith be made good and paid to the Institute by the service provider and the Institute shall have the power to sell in such manner and for price as it may think fit all material pertaining to the service provider and to recover the said deficiency out of the proceeds of the sale.
5fa863f0-ef5c-459c-aa44-f98380eeb7a9,emp_007.txt,335,employment,obligations,obligation;shall,2,0.25,low,281,47,"In the event of either party being rendered unable by force majeure to perform any obligation required to be performed by them under this agreement, the relative obligation of the affected party by such force majeure shall be suspended for the period during which such cause lasts."
ea9fa28b-332e-495b-ac03-37e97a9f040f,emp_007.txt,335,service,force_majeure,force majeure,1,0.16666666666666666,low,281,47,"In the event of either party being rendered unable by force majeure to perform any obligation required to be performed by them under this agreement, the relative obligation of the affected party by such force majeure shall be suspended for the period during which such cause lasts."
7cf8c490-b624-47b9-87f4-51bfc99a73a5,emp_007.txt,336,employment,obligations,shall,1,0.125,low,186,32,"The term “force majeure” as employed herein shall mean, acts of god, war, revolt, riot, fire, flood and acts and regulations of the Government of India or any of its authorized agencies."
c8b200f3-671b-4096-82bd-4fdacbeb7419,emp_007.txt,336,service,force_majeure,force majeure;war,2,0.3333333333333333,medium,186,32,"The term “force majeure” as employed herein shall mean, acts of god, war, revolt, riot, fire, flood and acts and regulations of the Government of India or any of its authorized agencies."
d1d2f496-2ed2-4750-8853-dca7c5aafc11,emp_007.txt,337,employment,termination,termination,1,0.09090909090909091,low,284,46,Upon the occurrence of such cause and upon its termination the party alleging that it has been rendered unable as aforesaid thereby shall notify the other party in writing within 7 (seven) day of the alleged beginning and ending thereof giving full particulars and satisfactory proof.
cf7b9dd1-2424-4bd0-aed9-70569d60d383,emp_007.txt,337,employment,obligations,shall,1,0.125,low,284,46,Upon the occurrence of such cause and upon its termination the party alleging that it has been rendered unable as aforesaid thereby shall notify the other party in writing within 7 (seven) day of the alleged beginning and ending thereof giving full particulars and satisfactory proof.
750c0769-4087-4578-baee-692f820f43fd,emp_007.txt,338,employment,obligations,shall,1,0.125,low,187,31,The time for performance or relative obligations suspended by the force majeure shall be extended by the period for which the cause lasts or condoned by the Institute without any penalty.
b44fbca3-9c79-45f2-b1f2-b44193d90bcc,emp_007.txt,339,employment,obligations,shall,1,0.125,low,202,35,"If the work is suspended by force majeure conditions lasting for more than 1(one) month, the Institute shall have the option of cancelling the contract in whole or in part thereof at its own discretion."
dfd307c6-5fae-4355-aa94-abd3d3615b30,emp_007.txt,339,service,force_majeure,force majeure,1,0.16666666666666666,low,202,35,"If the work is suspended by force majeure conditions lasting for more than 1(one) month, the Institute shall have the option of cancelling the contract in whole or in part thereof at its own discretion."
c0e24c28-e771-408e-8cba-567ca8a6bcb6,emp_007.txt,340,employment,obligations,shall,1,0.125,low,93,15,Any situation of force majeure shall not be payable by the Institute under any circumstances.
202378b1-6a10-4256-98a8-9490fdda6d4e,emp_007.txt,341,employment,obligations,shall,1,0.125,low,84,15,"For the period of force majeure, no amount shall be payable to the service provider."
e2785651-6720-4516-a439-2c1115021197,emp_007.txt,341,service,force_majeure,force majeure,1,0.16666666666666666,low,84,15,"For the period of force majeure, no amount shall be payable to the service provider."
1a048bc6-76b9-4bc3-a981-679b0e084916,emp_007.txt,343,employment,obligations,shall,1,0.125,low,183,28,"The service provider shall not communicate or use in advertising, publicity, sales releases or in any other medium, photographs, or other reproduction of the work under this contract."
f7f9208b-f845-4459-9ad2-9b59fbf010b3,emp_007.txt,345,employment,termination,,0,0.0,low,182,29,"Unless otherwise terminated under the provisions of any other relevant clause, this contract shall be deemed to have been completed at the expiration of the duration of the contract."
f1a70e59-556a-4b52-81ea-7cf5c4156d91,emp_007.txt,345,employment,obligations,shall,1,0.125,low,182,29,"Unless otherwise terminated under the provisions of any other relevant clause, this contract shall be deemed to have been completed at the expiration of the duration of the contract."
c588394c-9541-4db6-8c5a-5ca0418a7671,emp_007.txt,346,service,payment_terms,,0,0.0,low,33,6,6 Schedule of Rates and Payments:
f6268812-bf7a-469c-a40d-ee731d398030,emp_007.txt,348,employment,obligations,shall,1,0.125,low,312,54,25 the work to be done and the performance of all the obligations undertaken by the service provider as per the terms of the contract shall be ascertained by the application of the schedule of rates and payment shall be made accordingly to the work actually executed and approved by the Warden in- charge/Warden.
43b628ab-d0cc-4c5a-9011-9be5b9590f24,emp_007.txt,348,service,payment_terms,payment,1,0.14285714285714285,low,312,54,25 the work to be done and the performance of all the obligations undertaken by the service provider as per the terms of the contract shall be ascertained by the application of the schedule of rates and payment shall be made accordingly to the work actually executed and approved by the Warden in- charge/Warden.
c7823d2c-a8cb-462a-bc3d-81ebef41b313,emp_007.txt,348,service,force_majeure,,0,0.0,low,312,54,25 the work to be done and the performance of all the obligations undertaken by the service provider as per the terms of the contract shall be ascertained by the application of the schedule of rates and payment shall be made accordingly to the work actually executed and approved by the Warden in- charge/Warden.
59206c7a-7553-4400-b50a-649ea6b58050,emp_007.txt,350,employment,obligations,shall,1,0.125,low,287,47,The prices/rates accepted by the service provider shall remain firm till the issue of final certificates and shall not be subjected to any escalation except for the adjustments on account of revision of minimum wages by the Government in respect of workmen directly employed on the work.
ba82c658-37c1-409e-ab39-587a9ec4ed0b,emp_007.txt,351,employment,obligations,shall,1,0.125,low,173,30,"The prices/rates shall be deemed to include and cover all costs, expenses and liabilities of every description and all risks of every kind to be taken in executing the work."
1f41db80-d503-419d-852c-6e6802477948,emp_007.txt,352,employment,obligations,shall,1,0.125,low,200,33,"The service provider shall be deemed to have known the nature, scope, magnitude and the extent of the work and material required though the contract may not have fully and precisely incorporated them."
01423da4-f2c6-439d-9d34-2aaf4edcd1ac,emp_007.txt,353,employment,obligations,shall,1,0.125,low,266,45,The opinion of the Warden in-charge/Warden as to the items of work which are necessary and reasonable for completion of the work shall be final and binding on the service provider although the same may not be shown on or described specifically in contract documents.
2a5c60af-9e07-4448-9ebe-ff6054f891b2,emp_007.txt,353,service,force_majeure,,0,0.0,low,266,45,The opinion of the Warden in-charge/Warden as to the items of work which are necessary and reasonable for completion of the work shall be final and binding on the service provider although the same may not be shown on or described specifically in contract documents.
54bb0333-b0e1-48df-abfc-5bca115c7426,emp_007.txt,354,employment,obligations,shall,1,0.125,low,422,81,The generality of this provision shall not be deemed to be cut down or be limited in any way because in certain cases it may not be expressly stated that the service provider shall do or perform a work or perform services at his own cost or without addition of payment or without extra charge or words to the same effect or that it may be stated or not stated that the same are included in and covered by the prices/rates.
f15f43f2-562b-4324-8bed-26c849b7499e,emp_007.txt,354,service,scope_of_work,services,1,0.16666666666666666,low,422,81,The generality of this provision shall not be deemed to be cut down or be limited in any way because in certain cases it may not be expressly stated that the service provider shall do or perform a work or perform services at his own cost or without addition of payment or without extra charge or words to the same effect or that it may be stated or not stated that the same are included in and covered by the prices/rates.
0682bdb3-4b92-4dcd-8134-d5a8040983d6,emp_007.txt,354,service,payment_terms,payment,1,0.14285714285714285,low,422,81,The generality of this provision shall not be deemed to be cut down or be limited in any way because in certain cases it may not be expressly stated that the service provider shall do or perform a work or perform services at his own cost or without addition of payment or without extra charge or words to the same effect or that it may be stated or not stated that the same are included in and covered by the prices/rates.
efee3a34-8604-4c89-b21a-7bd1f2a2ea54,emp_007.txt,356,service,payment_terms,payment,1,0.14285714285714285,low,480,86,"The receipt for payment made on account of the work when executed by a firm must be signed by a person holding due power of attorney in this respect on behalf of the service provider, except when the service providers are described in their application for the empanelment, as a limited company in which case the receipts must be signed in the name of the company by one of its principal officers or by some other person having authority to give effectual receipt for the company."
4f24c940-2f88-42d7-9316-4ec9cadb9040,emp_007.txt,358,employment,obligations,shall,1,0.125,low,160,26,"When the service provider fulfils his obligations under the contract, he shall be eligible to apply for a Completion/No Dues Certificate in respect of the work."
1f5cc493-38e8-4c81-a600-60767ca18c76,emp_007.txt,359,employment,obligations,shall,1,0.125,low,255,42,The Warden in-charge/Warden shall normally issue to the service provider the completion certificate within 1 (one) month of receiving an application from him to the effect that the work has been completed in accordance with and as set out in the contract.
