clause_id,file_name,paragraph_index,agreement_type,clause_type,matched_keywords,match_count,match_score,confidence,char_len,token_count,clause_text
342fbff0-ff8c-47c5-89b9-3c195b25e261,rental_commercial_003.txt,49,service,indemnity,hold harmless;indemnify,2,0.4,medium,171,27,"The Lessee agrees to indemnify and hold harmless the Lessor for all its business activities including but not limited to statutory dues, municipal taxes and other charges."
c2c1204d-eac3-4f86-b85a-38b64181442f,rental_commercial_003.txt,50,employment,obligations,shall,1,0.125,low,319,56,"The lessee shall not bring or cause to be brought into or store at the Demised Premises or any part thereof any hazardous goods articles of combustible or inflammable mature, except in small quantities for normal uses as permitted by law nor carry out any activity which is illegal in nature and not permissible by law."
9758b75c-f67e-4cd8-ba1f-ed0a594e3830,rental_commercial_003.txt,51,employment,obligations,shall,1,0.125,low,136,26,The Lessee shall keep the premises let out to them in good condition and shall carry out all minor repairs at his own cost and expenses.
852435d6-ef30-47f8-9f03-cf14e002e7bd,rental_commercial_003.txt,51,rental,maintenance,,0,0.0,low,136,26,The Lessee shall keep the premises let out to them in good condition and shall carry out all minor repairs at his own cost and expenses.
a10d0772-9be0-42d9-a483-021c17586269,rental_commercial_003.txt,52,employment,obligations,shall,1,0.125,low,197,31,"The Lessee however, shall have the right to locate such fixtures and or fittings and wooden temporary partition or structure as shall be required to execute partitions, chambers, office rooms, etc."
42f21069-9098-4900-a2cf-0d7af0d1b09d,rental_commercial_003.txt,53,rental,maintenance,repair,1,0.125,low,219,38,"However, the Lessee agrees to vacate the property in the same condition he received it in, carrying out repair work to cover up any alterations, permissible under this clause, made by him during the period of the lease."
bd77ae62-5dbf-496c-9fb0-2cb2d814e47e,rental_commercial_003.txt,53,rental,termination,vacate,1,0.16666666666666666,low,219,38,"However, the Lessee agrees to vacate the property in the same condition he received it in, carrying out repair work to cover up any alterations, permissible under this clause, made by him during the period of the lease."
f58cc77f-2f02-4088-9bac-5324e758e271,rental_commercial_003.txt,55,employment,obligations,shall,1,0.125,low,187,32,The Lessor shall have the right to enter and inspect the premises as per their convenience during reasonable hours of business and the Lessee agrees to create no impediments for the same.
eb042581-fde2-4366-8164-28c9bbc296a1,rental_commercial_003.txt,57,employment,termination,terminate,1,0.09090909090909091,low,181,29,"MISCELLANEOUS Notwithstanding any other provision of this agreement, the Lessor shall have the right to terminate this agreement at any point of time during the period of the lease."
5b801dd1-b684-48f2-9722-b571240381a0,rental_commercial_003.txt,57,employment,obligations,shall,1,0.125,low,181,29,"MISCELLANEOUS Notwithstanding any other provision of this agreement, the Lessor shall have the right to terminate this agreement at any point of time during the period of the lease."
664fb28c-f59f-42c9-8800-a392de84a81f,rental_commercial_003.txt,58,employment,obligations,shall,1,0.125,low,175,33,"The provisions of this Agreement shall be governed by the Laws in force in the Union of India, and any dispute arising from this Agreement shall be subject to the laws of [.]."
83bf9494-c130-479c-b3af-6e5190498015,rental_commercial_003.txt,58,service,dispute_resolution,dispute,1,0.16666666666666666,low,175,33,"The provisions of this Agreement shall be governed by the Laws in force in the Union of India, and any dispute arising from this Agreement shall be subject to the laws of [.]."
809823a1-ce39-4ca7-be6f-15c4c22c7d41,rental_commercial_003.txt,59,employment,obligations,shall,1,0.125,low,123,23,The Courts in [.] shall have sole jurisdiction to entertain disputes arising from / out of / as a result of this Agreement.
6431c4ac-1b4e-4779-a3e5-889258fb7fd6,rental_commercial_003.txt,59,service,dispute_resolution,,0,0.0,low,123,23,The Courts in [.] shall have sole jurisdiction to entertain disputes arising from / out of / as a result of this Agreement.
4d0f7334-0512-4259-89b9-a6c662390de9,rental_commercial_003.txt,59,service,governing_law,jurisdiction,1,0.2,low,123,23,The Courts in [.] shall have sole jurisdiction to entertain disputes arising from / out of / as a result of this Agreement.
7f99e6be-6569-4c81-bb35-cd243732875a,rental_commercial_003.txt,60,employment,obligations,shall,1,0.125,low,72,12,The Parties hereto agree that this Agreement shall be Registered in [.].
26b2e501-de7e-4ac8-9299-56072412481c,rental_commercial_003.txt,63,employment,termination,termination,1,0.09090909090909091,low,139,24,TERMINATION The agreement may be terminated by either party by issuing a notice thirty days prior to the agreed expiry of the Lease period.
6b2a005a-21a4-4332-947c-e0a8ace5f62a,rental_commercial_003.txt,63,employment,notice_period,days prior;notice,2,0.2222222222222222,low,139,24,TERMINATION The agreement may be terminated by either party by issuing a notice thirty days prior to the agreed expiry of the Lease period.
98bd40fb-ccea-4bf8-938a-b2bb21726633,rental_commercial_003.txt,64,employment,notice_period,notice,1,0.1111111111111111,low,83,15,"Where laws require ""just cause"", such just cause shall be so stated on said notice."
79045f8b-667c-4fd6-b375-3a649a1d6b07,rental_commercial_003.txt,64,employment,obligations,shall,1,0.125,low,83,15,"Where laws require ""just cause"", such just cause shall be so stated on said notice."
40e9380e-0fde-4da8-9f44-666b92c9b37c,rental_commercial_003.txt,65,rental,termination,,0,0.0,low,192,34,The Premises will be deemed vacated only after all areas including storage are vacated by the Lessee and the property provided by the Lessor for the Lessee and the keys returned to the Lessor.
0a5e6496-7ae4-44af-9f6c-66755ad7a02b,rental_commercial_003.txt,66,rental,termination,vacate,1,0.16666666666666666,low,172,31,If the Lessee does not vacate within 4 weeks the Lessee is liable to pay the Lessor additionally to cover the damages caused due to the owner’s loss of prospective tenants.
52e8d04f-9603-4dd8-87c2-638b092dd7be,rental_commercial_003.txt,69,employment,termination,termination,1,0.09090909090909091,low,157,31,"In the event of termination, a written notice must be served by the Lessee or the Lessor to the other at least thirty days prior to the end of the agreement."
a8a82a66-f017-43ca-a97c-b3b8c38c1c77,rental_commercial_003.txt,69,employment,notice_period,days prior;notice;written notice,3,0.3333333333333333,medium,157,31,"In the event of termination, a written notice must be served by the Lessee or the Lessor to the other at least thirty days prior to the end of the agreement."
4cf92972-0f15-46b7-b86c-f8c836dc7f87,rental_commercial_003.txt,70,employment,obligations,,0,0.0,low,137,23,"If the Lessee decides to continue, he will pay the monthly rental or decided otherwise and fulfil all other obligations in the agreement."
c8a15559-197a-4fd3-9e31-5b330a2f27e0,rental_commercial_003.txt,70,rental,rent_terms,monthly rent,1,0.16666666666666666,low,137,23,"If the Lessee decides to continue, he will pay the monthly rental or decided otherwise and fulfil all other obligations in the agreement."
a96e7ac6-571f-4036-88b2-91ee0b3f40ff,rental_commercial_003.txt,72,employment,notice_period,notice,1,0.1111111111111111,low,217,37,CHANGE OF TERMS The terms and conditions of this agreement are subject to future change by the Lessor after the expiry of the Lease Period after issuing a thirty-day notice stating such change delivered to the Lessee.
50358608-7dad-4f0b-ad7d-dccad4cc0bfb,rental_commercial_003.txt,73,employment,notice_period,notice,1,0.1111111111111111,low,89,18,All changes made will be as per the governing law in existence at the time of the Notice.
153a8d10-87dd-4c8d-8d60-8913ed933a1c,rental_commercial_003.txt,73,service,governing_law,governing law,1,0.2,low,89,18,All changes made will be as per the governing law in existence at the time of the Notice.
a479ef3e-9895-45c6-baba-20b43d9a4684,rental_commercial_003.txt,75,employment,obligations,shall,1,0.125,low,248,38,SEVERABILITY Each paragraph of this lease agreement shall be and remain separate from and independent of and severable from all and any other paragraphs herein except where otherwise expressly indicated or indicated by the context of the agreement.
85c274e5-4e30-4ea5-8ba5-32292bb2c74c,rental_commercial_003.txt,76,employment,obligations,shall,1,0.125,low,154,27,The decision or declaration that one or more of the paragraphs are null and void shall have no effect on the remaining paragraphs of this lease agreement.
5166a4fa-b1f2-414e-93a5-74289c534e45,rental_commercial_003.txt,80,service,warranties,,0,0.0,low,139,23,"Neither Lessor nor Lessee have made any promises or representations, other than those set forth in this Agreement and those implied by law."
aa15e315-e679-4fe6-816d-b14bd42ee33e,rental_commercial_003.txt,81,employment,termination,termination,1,0.09090909090909091,low,204,35,The failure of Lessee or their guests or invitees to comply with any term of this Agreement is grounds for termination of the agreement with appropriate notice to Lessee and procedures as required by law.
40a13c43-b3d6-4f1c-be3e-db63ed484c14,rental_commercial_003.txt,81,employment,notice_period,notice,1,0.1111111111111111,low,204,35,The failure of Lessee or their guests or invitees to comply with any term of this Agreement is grounds for termination of the agreement with appropriate notice to Lessee and procedures as required by law.
1aede4ac-4d35-4492-93a2-763d81034d62,rental_land_001.txt,1,employment,obligations,duty,1,0.125,low,907,164,"Reference Puchased by ONTO, Frist Party : TONAL AIR FORT LTD ‘Second Party ‘Stamp Duty Paid By ‘Stamp Duty Amoun(Fs) LAND LEASE DEED (POR THE ADDITIONAL LAND GRANTED ON LEASE PURSUANT TO THE LAND LEASE DEED DATED APRIL 30,2005) - a2 ly ore mmm v ae are Prot Date & Time : 16-03-2012 06:17:49 PAA dp Sous 2 te at teens tox 804 %F 099 ese ce htrbabp Bsaok 16.03.2012 doch 021.01 PM Hout d bt eda ys cece 2 Seteotst aaa = com Bare Tem 7] eben, Twa 7 jaae, eo a [aaa Ex) 3 [meager see CT i) Be Songdiote Internationa) Aiport Lite Rep by DrecterFnonce Bhaskar Bodopot aor matt Satay we ae] = as 2s borgir ntomatona Ag Unseatep by Orector ore’ Hone | oe Boosoet = Ltt Signy [Borgatore encional Arman] United Bop by Director Feonce Shas Hodapot (ecetectsay Sez, sot mol dew 86() eed amperten Aanctxchebs Karnataka Store ‘not COatocAR Owes Dewelgoment Corporation Ltd, Rep by Authorised Repretentative D.RoMeesGoe!."
e10e4e21-7f7c-46ef-bd81-48057fa7a058,rental_land_001.txt,3,employment,obligations,shall,1,0.125,low,472,63,"KARNATAKA STATE INDUSTRIAL AND INFRASTRUCTURE DEVELOPMENT CORPORATION LIMITED (formerly known as Kamataka State Industial Investment and Development Corporation Limited), a company incorporated under the Companies Act, 1956, having its registered office at Khanija Bhavan, East Wing, Fourth Floor, #49, Race Course Road, Bangalore - 560 001, India (hereinafter referred to a8 “KSIIDC” which expression shall include its successors-in-interest and permitted assigns); and ."
560a7efe-026e-44ce-a6cf-2ff116d40b4d,rental_land_001.txt,5,employment,obligations,shall,1,0.125,low,329,42,"BANGALORE INTERNATIONAL AIRPORT LIMITED, 2 company incorporated under the Companies Act, 1956, having its registered office at Administration Block, Bengaluru Internatidhgl Airport, Devanahalli, Bangalore ~ 560 300 (hereinafter referred to 28 ""BIAL which expression shall include its successors in-interest and permitted asigns)."
e40621c5-426e-4b35-9c47-52bcfa2ac448,rental_land_001.txt,13,service,warranties,,0,0.0,low,183,26,"NOW THEREFORE, in consideration of the premises and the mutual covenants, promises, assurances, representations and provisions st forth herein, the Parties hereto agree as follows: 1."
a5a62985-1b5a-4324-98bd-6d913a13a170,rental_land_001.txt,16,employment,obligations,shall,1,0.125,low,457,80,"In this Lease Deed (including the recitals hereof and the Schedules heretc), the following words and expressions shall have, where the context so permits, the meaning assigned to them respectively below: “Activities” means the activities se out at Schedule By “Additional Land” shall have the meaning assigned to it in Clause 2.15 Page #2 Dee pawn ic2 lo On Sete ay retarted = 208 9 S08 = ] kon | Tanto Oana 1 | bongs intemationc! Arnon td, Admiattion Bock."
2a7ea841-8208-4959-8d4e-5c7493ac5c95,rental_land_001.txt,17,employment,obligations,shall,1,0.125,low,633,97,"Banglore Chanda, seo | Tria Tegae | tededs eoaidat 1 Be ks eg oud DNH-1-080342011-12 em / so) doh evzihatormgno Secaeg “Additional Land Cost” shall have the meaning assigned to tin Schedule C attached hereto, “Aigpor” means the greenfield intemational aiport comprising ofthe Initial Phase constructed and ‘operated by BIAL at Devanahalli, near Bangalore in the State of Karnataka and includes all its builngs, equipment, faces and systems and inclading, where the circumstances so roqite, any Expansion thereof, “Airport Opening Date” means the date on which commencement of the commercial operation of the Initial Phase occurred i."
7c28dc79-0df8-4578-804e-122d81f6fc13,rental_land_001.txt,18,employment,notice_period,,0,0.0,low,3404,551,"24” May, 2008; ""Board"" means the Board of Directors of BIAL; “CA Excluded Area” means that portion of the Additional Land containing those Noa-Aisport Actvides not being taken over by Gol pursuant to Articles 72 of 1352 of the Concession Agreemes “CNS/ATM Agreement” means the agreement catered into on Apail 06, 2005 berween BIAL and the AAT in respect of the provision by the AAT to BIAL of communication, savigstion and surveillance ai raffle management services; “Consequential Loss” means in relation to a breach of this Lease Deed aay indirect or consequential loss Gncluding lots of production, loss of profit lot of revenue, los of contract, loss of goodwill, ability under other agreements other than Environmental Liabilsy oF Ubi to tied parties other than Environmental Liability) resulting from such breach and whether or not the pay commiting the breach knew, or ought to have know, that such indirect oe consequential loss would be likely to be suered asa result of such breach and includes the payment or repayment of any amounts (oF any acceleration thereof) to lenders or creditors of any party from time to time but excludes death or personal inury resulting from the negligence of the Pary liable, its officers, employees oragenss “Debr"" means the oustanding debt due to the Lenders of BIAL under the Financing Agreement “Encumbrance™ means any encumbrance such as an easement, sight of way, license, morgage, charge, lien, hypothecation, preemptive right or security interest whether or not registered and hhownoever arsing, including by statute or common laws “Environment” means all or any ofthe following media, namely the aie including the ait within buildings and within any other manmade or natural structure above of below ground), water (ecuding water under or within land or in pipes ot sewerage systems), soil and land and any cco- ‘stem and living organism suppored by those media, and in the case of humans inchades their Proper: “Bnvironmencal Law” means all laws, iachuding without limitation spranationa, national, federal, provincial and local stautes, regulations, rules, orders, notices, directives, darances, approvals, permits, including any conditions atached to the foregoing, and, in so far a they have the force of Page 3 cd aE OE on Napa AEN] NEB ! cap ce tow ho dt hemo gm ce ono cep ton mpm ae Emtomen indy vw tine nn Hana imposed or incurred under: { Fe (@ Bovironmental Laws or ‘< pa Lapmgrtarmlersheboin- deny ninmaeacnes emmy ior ALY ‘Materials, heath and safety, noise, vibeation, nuisance, rdiation and town and country planningss | = Hl “Expansion” means the expansion of the facilities at the Aisport from time to dime as per the Master Plan; “Financial Close” means the date upon which the Financing Agreements (insofar a8 they relate to the development and construction ofthe Initial Phate) have been executed and delivered by al the parties thereto and conditions precedent thercunder shall ave been fulfilled to such extent as may bbe necessary o permit BIAL to have immediate access, subject only t giving the notices of deaw down requited thereby, to funding required by BIAL; “Financing Agreements” means any of (i) BIAL's agreements with Lenders for making availble ro BIAL of Debs and j) the security documents, direct agreements and other ancillary undertakings in favour of Lenders requced pursuant to the agreements refered t i () above."
53ab1049-83f3-4806-8c17-5f872949056f,rental_land_001.txt,18,employment,obligations,shall,1,0.125,low,3404,551,"24” May, 2008; ""Board"" means the Board of Directors of BIAL; “CA Excluded Area” means that portion of the Additional Land containing those Noa-Aisport Actvides not being taken over by Gol pursuant to Articles 72 of 1352 of the Concession Agreemes “CNS/ATM Agreement” means the agreement catered into on Apail 06, 2005 berween BIAL and the AAT in respect of the provision by the AAT to BIAL of communication, savigstion and surveillance ai raffle management services; “Consequential Loss” means in relation to a breach of this Lease Deed aay indirect or consequential loss Gncluding lots of production, loss of profit lot of revenue, los of contract, loss of goodwill, ability under other agreements other than Environmental Liabilsy oF Ubi to tied parties other than Environmental Liability) resulting from such breach and whether or not the pay commiting the breach knew, or ought to have know, that such indirect oe consequential loss would be likely to be suered asa result of such breach and includes the payment or repayment of any amounts (oF any acceleration thereof) to lenders or creditors of any party from time to time but excludes death or personal inury resulting from the negligence of the Pary liable, its officers, employees oragenss “Debr"" means the oustanding debt due to the Lenders of BIAL under the Financing Agreement “Encumbrance™ means any encumbrance such as an easement, sight of way, license, morgage, charge, lien, hypothecation, preemptive right or security interest whether or not registered and hhownoever arsing, including by statute or common laws “Environment” means all or any ofthe following media, namely the aie including the ait within buildings and within any other manmade or natural structure above of below ground), water (ecuding water under or within land or in pipes ot sewerage systems), soil and land and any cco- ‘stem and living organism suppored by those media, and in the case of humans inchades their Proper: “Bnvironmencal Law” means all laws, iachuding without limitation spranationa, national, federal, provincial and local stautes, regulations, rules, orders, notices, directives, darances, approvals, permits, including any conditions atached to the foregoing, and, in so far a they have the force of Page 3 cd aE OE on Napa AEN] NEB ! cap ce tow ho dt hemo gm ce ono cep ton mpm ae Emtomen indy vw tine nn Hana imposed or incurred under: { Fe (@ Bovironmental Laws or ‘< pa Lapmgrtarmlersheboin- deny ninmaeacnes emmy ior ALY ‘Materials, heath and safety, noise, vibeation, nuisance, rdiation and town and country planningss | = Hl “Expansion” means the expansion of the facilities at the Aisport from time to dime as per the Master Plan; “Financial Close” means the date upon which the Financing Agreements (insofar a8 they relate to the development and construction ofthe Initial Phate) have been executed and delivered by al the parties thereto and conditions precedent thercunder shall ave been fulfilled to such extent as may bbe necessary o permit BIAL to have immediate access, subject only t giving the notices of deaw down requited thereby, to funding required by BIAL; “Financing Agreements” means any of (i) BIAL's agreements with Lenders for making availble ro BIAL of Debs and j) the security documents, direct agreements and other ancillary undertakings in favour of Lenders requced pursuant to the agreements refered t i () above."
4472a626-7c33-48ca-af65-2786d30111ba,rental_land_001.txt,18,service,scope_of_work,services,1,0.16666666666666666,low,3404,551,"24” May, 2008; ""Board"" means the Board of Directors of BIAL; “CA Excluded Area” means that portion of the Additional Land containing those Noa-Aisport Actvides not being taken over by Gol pursuant to Articles 72 of 1352 of the Concession Agreemes “CNS/ATM Agreement” means the agreement catered into on Apail 06, 2005 berween BIAL and the AAT in respect of the provision by the AAT to BIAL of communication, savigstion and surveillance ai raffle management services; “Consequential Loss” means in relation to a breach of this Lease Deed aay indirect or consequential loss Gncluding lots of production, loss of profit lot of revenue, los of contract, loss of goodwill, ability under other agreements other than Environmental Liabilsy oF Ubi to tied parties other than Environmental Liability) resulting from such breach and whether or not the pay commiting the breach knew, or ought to have know, that such indirect oe consequential loss would be likely to be suered asa result of such breach and includes the payment or repayment of any amounts (oF any acceleration thereof) to lenders or creditors of any party from time to time but excludes death or personal inury resulting from the negligence of the Pary liable, its officers, employees oragenss “Debr"" means the oustanding debt due to the Lenders of BIAL under the Financing Agreement “Encumbrance™ means any encumbrance such as an easement, sight of way, license, morgage, charge, lien, hypothecation, preemptive right or security interest whether or not registered and hhownoever arsing, including by statute or common laws “Environment” means all or any ofthe following media, namely the aie including the ait within buildings and within any other manmade or natural structure above of below ground), water (ecuding water under or within land or in pipes ot sewerage systems), soil and land and any cco- ‘stem and living organism suppored by those media, and in the case of humans inchades their Proper: “Bnvironmencal Law” means all laws, iachuding without limitation spranationa, national, federal, provincial and local stautes, regulations, rules, orders, notices, directives, darances, approvals, permits, including any conditions atached to the foregoing, and, in so far a they have the force of Page 3 cd aE OE on Napa AEN] NEB ! cap ce tow ho dt hemo gm ce ono cep ton mpm ae Emtomen indy vw tine nn Hana imposed or incurred under: { Fe (@ Bovironmental Laws or ‘< pa Lapmgrtarmlersheboin- deny ninmaeacnes emmy ior ALY ‘Materials, heath and safety, noise, vibeation, nuisance, rdiation and town and country planningss | = Hl “Expansion” means the expansion of the facilities at the Aisport from time to dime as per the Master Plan; “Financial Close” means the date upon which the Financing Agreements (insofar a8 they relate to the development and construction ofthe Initial Phate) have been executed and delivered by al the parties thereto and conditions precedent thercunder shall ave been fulfilled to such extent as may bbe necessary o permit BIAL to have immediate access, subject only t giving the notices of deaw down requited thereby, to funding required by BIAL; “Financing Agreements” means any of (i) BIAL's agreements with Lenders for making availble ro BIAL of Debs and j) the security documents, direct agreements and other ancillary undertakings in favour of Lenders requced pursuant to the agreements refered t i () above."
339fe5cc-8a89-4949-b595-8bc6e54b5b6c,rental_land_001.txt,18,service,payment_terms,payment,1,0.14285714285714285,low,3404,551,"24” May, 2008; ""Board"" means the Board of Directors of BIAL; “CA Excluded Area” means that portion of the Additional Land containing those Noa-Aisport Actvides not being taken over by Gol pursuant to Articles 72 of 1352 of the Concession Agreemes “CNS/ATM Agreement” means the agreement catered into on Apail 06, 2005 berween BIAL and the AAT in respect of the provision by the AAT to BIAL of communication, savigstion and surveillance ai raffle management services; “Consequential Loss” means in relation to a breach of this Lease Deed aay indirect or consequential loss Gncluding lots of production, loss of profit lot of revenue, los of contract, loss of goodwill, ability under other agreements other than Environmental Liabilsy oF Ubi to tied parties other than Environmental Liability) resulting from such breach and whether or not the pay commiting the breach knew, or ought to have know, that such indirect oe consequential loss would be likely to be suered asa result of such breach and includes the payment or repayment of any amounts (oF any acceleration thereof) to lenders or creditors of any party from time to time but excludes death or personal inury resulting from the negligence of the Pary liable, its officers, employees oragenss “Debr"" means the oustanding debt due to the Lenders of BIAL under the Financing Agreement “Encumbrance™ means any encumbrance such as an easement, sight of way, license, morgage, charge, lien, hypothecation, preemptive right or security interest whether or not registered and hhownoever arsing, including by statute or common laws “Environment” means all or any ofthe following media, namely the aie including the ait within buildings and within any other manmade or natural structure above of below ground), water (ecuding water under or within land or in pipes ot sewerage systems), soil and land and any cco- ‘stem and living organism suppored by those media, and in the case of humans inchades their Proper: “Bnvironmencal Law” means all laws, iachuding without limitation spranationa, national, federal, provincial and local stautes, regulations, rules, orders, notices, directives, darances, approvals, permits, including any conditions atached to the foregoing, and, in so far a they have the force of Page 3 cd aE OE on Napa AEN] NEB ! cap ce tow ho dt hemo gm ce ono cep ton mpm ae Emtomen indy vw tine nn Hana imposed or incurred under: { Fe (@ Bovironmental Laws or ‘< pa Lapmgrtarmlersheboin- deny ninmaeacnes emmy ior ALY ‘Materials, heath and safety, noise, vibeation, nuisance, rdiation and town and country planningss | = Hl “Expansion” means the expansion of the facilities at the Aisport from time to dime as per the Master Plan; “Financial Close” means the date upon which the Financing Agreements (insofar a8 they relate to the development and construction ofthe Initial Phate) have been executed and delivered by al the parties thereto and conditions precedent thercunder shall ave been fulfilled to such extent as may bbe necessary o permit BIAL to have immediate access, subject only t giving the notices of deaw down requited thereby, to funding required by BIAL; “Financing Agreements” means any of (i) BIAL's agreements with Lenders for making availble ro BIAL of Debs and j) the security documents, direct agreements and other ancillary undertakings in favour of Lenders requced pursuant to the agreements refered t i () above."
a8ab1fa9-e8cc-4194-a77b-1a2c19450748,rental_land_001.txt,18,service,indemnity,liability,1,0.2,low,3404,551,"24” May, 2008; ""Board"" means the Board of Directors of BIAL; “CA Excluded Area” means that portion of the Additional Land containing those Noa-Aisport Actvides not being taken over by Gol pursuant to Articles 72 of 1352 of the Concession Agreemes “CNS/ATM Agreement” means the agreement catered into on Apail 06, 2005 berween BIAL and the AAT in respect of the provision by the AAT to BIAL of communication, savigstion and surveillance ai raffle management services; “Consequential Loss” means in relation to a breach of this Lease Deed aay indirect or consequential loss Gncluding lots of production, loss of profit lot of revenue, los of contract, loss of goodwill, ability under other agreements other than Environmental Liabilsy oF Ubi to tied parties other than Environmental Liability) resulting from such breach and whether or not the pay commiting the breach knew, or ought to have know, that such indirect oe consequential loss would be likely to be suered asa result of such breach and includes the payment or repayment of any amounts (oF any acceleration thereof) to lenders or creditors of any party from time to time but excludes death or personal inury resulting from the negligence of the Pary liable, its officers, employees oragenss “Debr"" means the oustanding debt due to the Lenders of BIAL under the Financing Agreement “Encumbrance™ means any encumbrance such as an easement, sight of way, license, morgage, charge, lien, hypothecation, preemptive right or security interest whether or not registered and hhownoever arsing, including by statute or common laws “Environment” means all or any ofthe following media, namely the aie including the ait within buildings and within any other manmade or natural structure above of below ground), water (ecuding water under or within land or in pipes ot sewerage systems), soil and land and any cco- ‘stem and living organism suppored by those media, and in the case of humans inchades their Proper: “Bnvironmencal Law” means all laws, iachuding without limitation spranationa, national, federal, provincial and local stautes, regulations, rules, orders, notices, directives, darances, approvals, permits, including any conditions atached to the foregoing, and, in so far a they have the force of Page 3 cd aE OE on Napa AEN] NEB ! cap ce tow ho dt hemo gm ce ono cep ton mpm ae Emtomen indy vw tine nn Hana imposed or incurred under: { Fe (@ Bovironmental Laws or ‘< pa Lapmgrtarmlersheboin- deny ninmaeacnes emmy ior ALY ‘Materials, heath and safety, noise, vibeation, nuisance, rdiation and town and country planningss | = Hl “Expansion” means the expansion of the facilities at the Aisport from time to dime as per the Master Plan; “Financial Close” means the date upon which the Financing Agreements (insofar a8 they relate to the development and construction ofthe Initial Phate) have been executed and delivered by al the parties thereto and conditions precedent thercunder shall ave been fulfilled to such extent as may bbe necessary o permit BIAL to have immediate access, subject only t giving the notices of deaw down requited thereby, to funding required by BIAL; “Financing Agreements” means any of (i) BIAL's agreements with Lenders for making availble ro BIAL of Debs and j) the security documents, direct agreements and other ancillary undertakings in favour of Lenders requced pursuant to the agreements refered t i () above."
2c0f7e97-8053-43aa-a0a3-39147ca7db12,rental_land_001.txt,19,employment,obligations,shall,1,0.125,low,1763,274,"The term Financing Agreements shall not include the State Support Agreement, or any other agreement by ot wader which GoK agrees o advance the financial support © BIALs, “Hazardous Materials” means any natural or asfcial substance, whether in a solid, semi-solid, liga, gaseous oF vaporous form, which alone or in combination with other substances is capable of causing harm t health o safety the Environment or 2 nuisance to any person inclding without limitation waste, “Initial Phase” shall have the same meaning a in the State Support Agreement, “Lease” refer tothe lease / sub lease granted under Clause 2.1; “Lesise Rene” shall have the meaning assigned tit ia Clause $15 “Lenders” means the banks, Goancial institutions, NBFC and similar bodies to whom debe is owed under the Financing Agreements for financing (which shall for these pusposcs inchide any refinancing) the Initial Phase and any Expansion; Page 4 “Master Plan’ shall have the meaning given tit in the State Support Agreement “Outgoings” shall mean all propery taxes, land revenues, levies, cesses and other payments /ducs in respect ofthe Additional Land “Party” shall mean either KSIDC of BIAL, and “Parties” shall mean KSHDC and BAL: vate Promoters” means Siemens Project Ventuees Gmabli, Flaghafen Ziexich AG and Lassen & Toubeo Limited, and such other party as may from time to time be agreed pursuant (0 the ‘Shareholders Agecement “Project” means the design, financing, construction ‘operation, management and development ofthe Airports completion, commissioning, maintenance, “Purposes” shall have the meaning assigned in Cause 4; “SSA Excluded Area” means that portion of the Additional Land containing those Non- Aiport, Activites not being taken over by GoK pursuant to Clauses 43."
3d7fdab7-6eab-4bf0-bc6d-efd9ef51d6f3,rental_land_001.txt,19,rental,maintenance,maintenance,1,0.125,low,1763,274,"The term Financing Agreements shall not include the State Support Agreement, or any other agreement by ot wader which GoK agrees o advance the financial support © BIALs, “Hazardous Materials” means any natural or asfcial substance, whether in a solid, semi-solid, liga, gaseous oF vaporous form, which alone or in combination with other substances is capable of causing harm t health o safety the Environment or 2 nuisance to any person inclding without limitation waste, “Initial Phase” shall have the same meaning a in the State Support Agreement, “Lease” refer tothe lease / sub lease granted under Clause 2.1; “Lesise Rene” shall have the meaning assigned tit ia Clause $15 “Lenders” means the banks, Goancial institutions, NBFC and similar bodies to whom debe is owed under the Financing Agreements for financing (which shall for these pusposcs inchide any refinancing) the Initial Phase and any Expansion; Page 4 “Master Plan’ shall have the meaning given tit in the State Support Agreement “Outgoings” shall mean all propery taxes, land revenues, levies, cesses and other payments /ducs in respect ofthe Additional Land “Party” shall mean either KSIDC of BIAL, and “Parties” shall mean KSHDC and BAL: vate Promoters” means Siemens Project Ventuees Gmabli, Flaghafen Ziexich AG and Lassen & Toubeo Limited, and such other party as may from time to time be agreed pursuant (0 the ‘Shareholders Agecement “Project” means the design, financing, construction ‘operation, management and development ofthe Airports completion, commissioning, maintenance, “Purposes” shall have the meaning assigned in Cause 4; “SSA Excluded Area” means that portion of the Additional Land containing those Non- Aiport, Activites not being taken over by GoK pursuant to Clauses 43."
