clause_text,count
"to mak investment for proving bas infarct ass only Resaurants, bars and oe freshen fcies ~ BIA to ake ivetment fr providing basic iniarotore fates oly Special Ariane Services “Tourist information series ~BIAL to make vesment fr providing bas infstucure facies Page #27 ‘Tevel agency ~ BIAL to make investment for providing basi infrastructure facies only ‘Trolley service $ nllties (including electricity, gas, telecommunications and water) 2 ey ‘Vending machines — BIAL to make investment for providing basic infrastructure facts only tc ‘VIP/Special lounges a ‘Warehouses fs Ce Ts & j- tu 2-Now Aeon i etnies te son ent Ate te ie bing nen en pe Aigport Shuttle transport services (Hotels City Cente ete) Bosiness Packs HiTech Packs Hotels Industrial Paks Commercial Buildings Special Economic Zones ‘Commercial Complexes Golf Course Country Club Food Silos Independent Power Producing Production centres ike manutierusing factories ‘And includes any activities reasonably ancillary or incidental to the above activites.",2
The Premises will be deemed vacated only after all areas including storage are vacated by the Lessee and the property provided by the Lessor for the Lessee and the keys returned to the Lessor.,2
The Stamp and Registration Charges on this Lease Agreement shall be borne by the Lessee / Second Party.,2
The Parties expressly submit to the jurisdiction of any such court for the purposes of enforcement of any atbitration award.,2
The Parties hereto agree that this Agreement shall be Registered in [.].,2
The accommodation under the lease shall be used as the registered office of the Company.,2
The decision or declaration that one or more of the paragraphs are null and void shall have no effect on the remaining paragraphs of this lease agreement.,2
The determination of the Independent Expert shall be final and binding on the Pasties.,2
The determination ofthe Independent Expert shall be final and binding on the Paris.,2
"The quantum of rent determined by the Lessor / First Party shall be final, conclusive and binding on the Lessee / Second Party and it shall not be questioned in any court of law or otherwise.",2
"The period of lease is renewable on expiry of 30 (thirty) years on satisfaction / payment of Annual Ground Rent, Lease Premium and any other charges as applicable at the time of renewal.",2
"The payment of all taxes, rates, cess and other levy including penalties, if any, charged thereon in respect of the `said premises', such as Corporation / Municipal / Panchayat Tax, Urban Land Tax, etc., due to the State Government, Central Government or other local or other civic, including enhancements and new introductions shall be to the account of the Lessor.",2
The security deposit for the demised premises is fixed as Rs.,2
"The security deposit shall stand forfeited, whenever there is a breach of any condition contain in the Lease Agreement.",2
The security deposit shall be refunded by the Lessor to the Lessee at the time of receiving back the vacant possession of the said property.,2
"The lessee shall be entitled to erect fittings, fixtures, wooden partitions, cabins or make any such additions or alterations, as may be necessary for its use by the Lessee; provided that the lessee shall remove the said fittings, fixtures, wooden partitions, cabins, additions or alterations and restore the demised premises to the Lessor on the expiry of the term of sooner determination of the lease in the same condition as existed before making such changes.",2
"The lessee shall not bring or cause to be brought into or store at the Demised Premises or any part thereof any hazardous goods articles of combustible or inflammable mature, except in small quantities for normal uses as permitted by law nor carry out any activity which is illegal in nature and not permissible by law.",2
"IAL may, with the approval of KSHIDC (such approval not to be unreasonably withheld), Jn addition tothe above Purposes, ute the Adaiional Land for anyother purposes, which in its opinion is @) conducive or incidental to implementation of the Projet; and/or (i) conducive or incidental to operation and management of the Aiport and/or (i) enhances the passenger/eargo trafic at the Aisport; and/or GW) improves the commercial viability oF the Project, and / or (x) facilitates substantive further investment in or around the Airport, IAL may grant subleases or licences to Service Provider Right Holders for carrying out the Activites and shall furnish KSIIDC wit a list of such Service Provider Rights Holders every year LEASE RENT.",2
"INSPECTION OF THE PREMISES Before the delivery of residency by the Lessee, the Lessor and the Lessee shall inspect the premises and shall record any existing damages to the premises on a check list.",2
GOVERNING LAW ‘This Lense Deed is governed by and shall be construed in accordance with the laws of the Republic of Inia.,2
"If any cheque given by Lessee remains unclear due to any reason, then the Lessee will pay return cheque charges of Rs.",2
"I"" speci Peformance Ia the even of default o breach in performance of obligations by any Panty the Party ot in default or breach shall be entitle, without prejudice to its other rights and remedies, to seek and enforce specific performance ofthis Leave Deed 166 Counteepars “This Lease Dec shall be executed bythe paris in two (2) counterpans by the Parties and cach fllyexeeuted counterpart shall be deemed a origi 167 Expenses.",2
BIAL shall pay and discharge all Outpoings forthe Term of the Lease ‘TERMINATION.,2
If the Lessee does not vacate within 4 weeks the Lessee is liable to pay the Lessor additionally to cover the damages caused due to the owner’s loss of prospective tenants.,2
BBIAL shall epulaly pay the Lease Rent reserved hercia and shall observe and fail each of its obligations and covenants set forth erin.,2
"If the Parties do not seach an agreement on the commercial tems within a period of one (1) year of the surtender of the Additional Land, then the matter shall be refered for determination of an Independent Expert muually agreed berween the Paris.",2
"If the Panes do not reach an agreement on the ‘commercial tems within a period of one (1) year ofthe surrender of the Additional Land, then the matter shall be referred for determination of an Independent Expert mutually agreed between the Parties.",2
"If anybody causes any intrusion, trespass or encroachment restricting the peaceful enjoyment of the Lessee over the space which is specifically meant for usage of the Lessee, the Lessor on receipt of such Notice from the Lessee shall take all possible legal actions against such violations including criminal action, if necessary.",2
If the costs are over and above the deposits the Lessee shall immediately pay said additional costs for damages to the Lessor.,2
"If for any reason a check is returned or dishonored, all future rent payments will be cash or money order.",2
"If payment is not made within time, the Corporation shall charge a penal interest @ 14% per annum on the bill.",2
"If the Allottee fails to commence the commercial production within 36 months from this date, the Allottee may apply to the Corporation at least 30 days prior to the lapse of the said period of 36 months and seek extension of time to commence commercial production and the Corporation at its discretion may allow further time of one year after imposing extension charges up to 10% (Ten per cent) of the prevailing lease premium at the Growth Centre, without prejudice to the other rights of the Corporation including resumption of the Said Land.",2
"If the Lessee / Second Party, being a registered or unregistered Partnership Firm or a Cooperative Society, is dissolved and no successor in interest is appointed with 60 (sixty) days of its dissolution the Lessor / First Party shall be entitled to terminate this Land Lease Agreement without approaching any Court of law.",2
"Each Pary shall pay is own costs and expenses (including, without limitation, the fees and expenses of its agents, authorised representatives, advisers, counsel and accountaats) necessary for the negotintion, preparation, execution, delivery, performance of, and ‘compliance with, thi Lease Deed.",2
"FORM OF PAYMENT: Tenants agree to pay their rent in the form of a personal check, a cashier’s check, or a money order made out to the Landlord.",2
"Every dispute difference or questions touching or arising out or in respect of this Lease Agreement or the subject matter thereof, shall be at the first instance, invariably required to referred to the head of the Lessor / First Party and failure to get a dissatisfactory order from the Lessor / First Party, the Lessee / Second Party only deserves the right to refer the said dispute / difference to the Competent Court of Law as applicable thereto.",2
"For the purpose of written notices through email id, the email ids mentioned in this Agreement shall only be considered and any notice given on these respective email ids of the Lessor and the Lessee shall be considered valid as per the terms of this Agreement.",2
Fax # (491-80) 2333 3400 '* Auenton: Chief Executive Officer (©) Notices shall be effective when received by the intended recipient.,2
"DUTIES AND OBLIGATIONS The Lessee hereby undertakes to not to sublet, assign or transfer the said Leased premises whole or any part thereof to any other person or concern in any manner whatsoever, without obtaining written consent from the landlord.",2
Any unit which does not clear any dues payable to lessor for continuous period of 3 (three) months shall be treated as defaulter unit and such unit shall have to vacate the said premises without any quite progress.,2
"Commercial Property Rental Agreement THIS INDENTURE of lease is made at [City] this [Day, Month] of [Year], between [Lessor Name], Son of [Lessor’s Father Name] resident of [Address Line 1, Address Line 2, City, State, Pin Code], (hereinafter called “the Lessor”, which expression shall, unless repugnant to the context and meaning include his heirs, successors, administrators and assigns) of the ONE PART and [Lessee Name], Son of [Lessee’s Father Name] resident of [Address Line 1, Address Line 2, City, State, Pin Code], (hereinafter called “the Lessee”, which expression shall, unless repugnant to the context and meaning, include its successors and assigns) of the OTHER PART.",2
Both parties shall receive copies of the Document which should be duly signed by both the parties.,2
BIAL shall use the Additional Land forthe Purposes in accordance with the Master Plan and shall ensure that any Service Provider Right Holder uses the Additional Land only for the Activites and in accondance with the Master Plan Lente Rent.,2
"BIAL shall pay the Lease Rent into such account a¢ designated by KSIIDC from time t0 If BIAL fal to pay the Lease Rent as aforesaid, BLAL shall be liable to pay interest thescon atthe rte of two (2) percentage points above the State Bank of India Prime Lending Rate fom the date on which such Lease Rent becomes due and payable.",2
While availing loans from the Bank/ Financial Institution the Lessee and the Bank shall execute necessary documents of shall have provision in their Loan Agreement between themselves that in the event the said Lessee commits any default in making payment of the all dues to the Lessor the AIDC Limited shall have first share in the amount recovered from the auction of the plant and machineries by the Bank/ Financial institution.,2
"To hand over the peaceful possession of the demised premises at the end or the sooner determination of the said term together with all the Lessors fixtures and fittings in as good condition as received, fair wear and tear, damage by fire, acts of God, riots or other civil unrest, war, enemy action and/or other cause not within the control of the Lessee, being excepted.",2
"Those units for which Corporation is not insisting Security Deposit as fixed at the time of filling of application for land / shed, in that case the amount of Security Deposit as fixed by Corporation as mentioned in clause 3(e) will be deducted from the Development Charges whenever there is a breach of any condition contained in the lease agreement.",2
"This Lease agreement shall be according to English calendar month, and the Tenant shall pay the above said Lease amount for every month in advance on or before the [.] of every month through CASH/CHEQUE/ECS/BANK TRANSFER to the Owner.",2
"This Lease agreement shall be according to English calendar month, and the Tenant shall pay the above said Lease amount for every month in advance on or before the [.] of every month through Cash/Cheque/ECS/Bank Transfer to the Owner.",2
"Provided always that the Lessee / Second Party shall be at liberty to remove and appropriate to himself all building erections and structures, if any made by him and all materials thereof from the demised premises after paying up all dues, the premium and the lease rent upto date and all municipal and other taxes, rates and assessments then due including service charge e.g.",2
The Lessee shall be liable to pay all charges for electricity and water actually consumed by the Lessee during the occupation and calculated as per the readings recorded by the respective metres installed in the `said premises'.,2
"The Lessee however, shall have the right to locate such fixtures and or fittings and wooden temporary partition or structure as shall be required to execute partitions, chambers, office rooms, etc.",2
The Lessee or the Lessor has the option to terminate the lease by giving _____ month(s) notice in writing to the other party for vacating the premises during the tenure of the lease.,2
"The Lessee hereby undertakes to not to sublet, assign or transfer the said Leased premises whole or any part thereof to any other person or concern in any manner whatsoever, without obtaining written consent from the landlord.",2
The Lessee shall not make any material addition or alteration to the accommodation under the lease as let out without the previous consent of the owner in writing.,2
"The Lessor / First Party shall have the right to re-entry over the property and take over its possession, if the Lessee / Second Party makes any additional construction without prior permission of the authority, the Lessor / First Party will not responsible to pay any compensation to the Lessee / Second Party for this type of additional construction.",2
The Lessee shall have the absolute & exclusive right to use the entire space in ‘said premises’ both outside and inside for making full use of frontages and the side walls in displaying Lessee’s signboards / advertisements without any additional charges to the exclusion of third parties.,2
"The Lessor shall, at his / their own cost, carry out all repairs including periodical painting of the `said premises'.",2
The Lessor shall have the right to enter and inspect the premises as per their convenience during reasonable hours of business and the Lessee agrees to create no impediments for the same.,2
"In consideration of KSIIDC leasing the Additional Land to BIAL and granting the rights, privileges and benefits set fort in this Lease Deed, BIALL shall pay, subject ro Clause 5.3, t0 KSIIDC lease rent as described in Schedule C atched hereto (“Leate Rent’) Page #9 34 33 oa 63 oa else ee Sapo More The Lene Ret lb pele in aban RMON ar FM AM & “within sixty (60) days of the beginning of each year, with the Lease Rent being pro-rated for putot ayer.",2
The Lessor must refund all money and security deposits paid.,2
"In the case of breach of any of the terms and conditions mentioned in this lease, the Lessee / Second Party shall cease to be entitled to the use of or occupation of the property and the Lessee / Second Party would be liable for summary eviction by Estate Officer authorized under Assam Public Premises (Eviction of Unauthorized Occupants) Act, 1971.",2
"In the event thatthe Aiport is wansferred 10 GoK in accordance with the provisions of Cause 19.4 of the State Support Agreement then upon such transfer, BIAL shall be deemed to have surrendered the Additional Land (wth the exception of the SSA Exclded Area) and this Lease Deed shall terminate with respect to the sucrendered part and KSIIDC shall be at fall iberty to deal therewith in the manner it chooses.",2
"In this Lease Deed, except to the exten that the context requies otherwise: (@) Any reference to an Act or any Section of, of Schedule to, or other provision of, an Act shall be construc, at the particular time, a including a reference to any modification, ‘extension or re-enactment thereof then in force and to all instruments, orders of Page #5 e ae 8 onap awe peor PARR regulations then in force and made under or deriving validity from the relevant Act a provision: (&) A reference to “aw” inclades common law, the Consinution of India ad any, decree, indgment, legion, izecton, ode, ordnance, regulon, by-law state, nodexton, Sul, guideline, rule, stansory instrument or other lysate measuc, wih which BBIAL is roguied to comply by law (and “awful” and “unwfl” shall be conseved sxcordingly (©) References i the singular shall include references in the plural and vice versa; @) A reference to a “day” means a calendar day and a reference toa “eae” means a calendar (© References to a particular Clause, paragraph, sub-paragraph or Schedule shall, except ‘where the contest otherwise requires, be a reference to that Clause, paragraph, sub- paragraph or Schedule in orto this Lease Deeds, (The headings are inserted for convenience and are to be ignored for the purposes of (@ Terms defined in the Schedules hereto shall have the meanings ascribed thereto in the Schedules wien used elsewhere in tis Lease Deed (h) The Schedules to this Leate Deed form part of ths Leave Deed and willbe of fll force snd effet as though they were expressly set out in the body of this Lease Deed Any reference to any agreement, deed, instrument, licence, code or other document of any description shall be construed, at the particular time, as 2 reference t0 that sgreement, deed instrument, cence, code or other document s the same may then have been amended, varied, supplemented, modified, suspended or novated: The words “written” and “in writing” includes a Facsimile transmission and any means of -eproducing works in a tangible and permanently vsble form; (%) The words “include” and “including” are to be construed without limitation; In case of any ambiguity oF discrepancy between the Clauses and the Schedules, dhe (Ghauses shall eva and (im) Any reference t0 a person of entity shall inchide such person's and such entiy’s ‘successors and pemmited assigns, and shall include all natural persons, corporations, ‘companies, ented Kbilty companies partnerships and other legal ents.",2
"Lessor may deduct any amount necessary from the security deposit, and ask for further payment from the Lessee of any amount necessary if such amount exceeds the value of the security deposit, to cover the Lessee’s default in any/some/all of the following: a.",2
"The Allottee shall not sub-lease, let, sublet, underlet, give on license or part with possession in any way of the allotted land.",2
"The Allottee shall deliver to the Corporation upon the termination of this Agreement, vacant possession of the said land by removing within 30 days therefrom at its own costs all structures, sheds, plants, machineries and equipments, constructed, created and brought in by the Allottee therein or any part thereof within the time as prescribed by the Corporation.",2
The Corporation hereby agrees to grant and the Allottee hereby agrees to take on lease the Said Land fully described under Schedule ‘A’ for a period of 99 (Ninety Nine) years with effect from ………………………… upon payment of Lease Premium as mentioned hereinbelow and also Annual Lease Rent as provided in the Schedule ‘B’ hereunder written or at such revised rate together with the conditions and considerations mentioned under various covenants herein.,2
The Allottee shall surrender and deliver vacant possession of the Said Land in its former condition to the Corporation without claiming any compensation in case any mine or minerals are discovered on any search or operation for the discovery of mine or mineral substance is decided to be undertaken by or on behalf of the Government in the Said Land or any portion thereof.,2
"The Allottee shall permit and allow the Corporation’s agents / officers at all reasonable hours to enter upon and inspect and examine the Said Land or any portion thereof as and when the Corporation feels necessary, and also for the purpose of constructing, laying, altering, repairing or maintaining any water-course, drains, pipes or electric wires in connection with any adjoining property and by reason of such repairing, laying, altering etc.",2
"The Allottee shall produce, when requested, the relevant papers of such insurance and copies of payment receipts of premium last paid.",2
"The Corporation will be at liberty to recover the balance amount even after payment mentioned hereinabove is made, and the Allottee undertakes to pay the same within 30 days from the date when final cost is notified to the Allottee.",2
The Development Charges originally paid by the Lessee / Second Party for such unutilized land shall be refunded.,2
The Lessee do not have to pay any Lease amount until actual possession of the premises.,2
"The Corporation shall have the right to cancel the allotment after issuing a 15 (fifteen) days Show Cause Notice to the Lessee / Second Party for breach of any of these rules, conditions of allotment letter and terms of this Lease agreement.",2
The Corporation shall not be liable to pay any compensation to the Allottee if the Allottee suffers any damage or inconvenience.,2
"Page #4 10, REPRESENTATIONS AND WARRANTIES OF BIAL.",2
"Notwithstanding whats contained herein, in the event any portion of the Additional Lad is required to be surrendered by BIAL to KSIIDC under Chuse 15 of the State Support ‘Agreement, BIAL shall forthwith surrender the same to KSIIDC, without Encumbrances, ‘ad this Lease Deed shall terminate with respect to the surcendered part of the Additional Land and KSTIDC shall beat fll liberty to deal therewith in the manne it chooses.",2
"MLL Definitions In this Clause 1: (“Affiliate means 2 100% subsidiary or a company having 100% contra, in ration to any Party, For this purpose “ania” means the ably 10 control the composition of the Board and to exercise all voting eights attached to shares of such affiliate a any general meetings, ©) “Liability” means losses, damages, claims, judgments and expenses, inclding conte of investigation, remediation and ligation or some other form of pute resolution; and (© “Representative” means Page 15 13 m4 Q ROMs Pye (@) an Affiliate of a Pary.",2
The Lessee / Second Party shall have no right to transfer / sublet whole or part of the lease hold interest.,2
"The Lessee / Second party shall pay the Development Charges of the Plot calculated at the rate prescribed by the Corporation for IIDC, Nalbari from time to time.",2
"Neither Lessor nor Lessee have made any promises or representations, other than those set forth in this Agreement and those implied by law.",2
"Page # 28 2 8024 (no SCHEDULEC 9 ~—CESt O40 iy, drm Hens pte saat Lease Rent Lease Rent shall be payable to KSIIDC by BIAL in the following manner: (0) Forth pido heey oth toa Lad to LAL tad nig te Aiport Opering Date Rupee One pers.",2
"Possession, use and enjoyment, KSIIDC agrees, undertakes and warrants that subject to the terms hereof, BIAL shall be ‘entitled, fo possess, hold, use and enjoy the Additional Land and every part thereof dusing the Term of the Lease, without any interuptions by KSMDC.",2
"In the event of mortgagee exercising any of its rights in respect of the said land, such mortgagee would be required to give prior written notice of 90 days to the Corporation and such mortgagee shall exercise such rights in terms of the Consent/Permission/NOC issued by the Corporation.",2
"It is agreed that it shall be the responsibility of the Lessor for their return in the working condition at the time of re-possession of the said premises (reasonable wear and tear and loss or damage by fire, flood, rains, accident, irresistible force or act of God excepted).",2
The Lessee shall pay to the Lessor/s in respect of the `said premises' a monthly rental of Rs.____________ (Rupees _____________________________________________ only) for the certain period of lease and a monthly rental of Rs.,2
The Lessee shall not to do or cause to be done anything in or upon the demised Premises which is or may grow to be a source or nuisance or annoyance to the Lessor.,2
"SECURITY DEPOSIT: Tenants hereby agree to pay a security deposit of $685 to be refunded upon vacating, returning the keys to the Landlord and termination of this contract according to other terms herein agreed.",2
"REMOVAL OF LANDLORD’S PROPERTY: If anyone removes any property belonging to Landlord without the express written consent of the Landlord, this will constitute abandonment and surrender of the premises by Tenant and termination by them of this Rental Agreement.",2
"RD 413 MuNoMu 2007 dated 27/05/2008, has granted exemption from payment of Stamp duty and Registration fee for the said transaction.",2
"Should such Service Provider Right Holler be in breach of any such regulatory approvals and/or permissions, to the extent that BIAL is aware of such ‘breach, it shall use is reasonable endeavors to ensure compliance with such regulatory approvals / permissions.",2
SEVERABILITY Each paragraph of this lease agreement shall be and remain separate from and independent of and severable from all and any other paragraphs herein except where otherwise expressly indicated or indicated by the context of the agreement.,2
"That on the Lessee paying the rent on the due dates thereof and in the manner herein provided and observing and performing the convents, conditions and stipulations herein contained and on his part to be observed and performed, shall peaceably and quietly hold, possess and enjoy the demised premises during the term without any interruption, disturbance, claim and demand by the Lessor or any person lawfully claiming under or trust for the Lessor.",2
"That the Lessee / Second Party will not make or permit to be made any alteration in or additions to the said buildings or other erections for the time being on the demised premises or erect or permit to erect any new building on the demised premises without the previous permission in writing of the Lessor / First Party and the Local Competent Authority and except in accordance with the terms of such permission and plan approved by the Lessor / First Party and the Local Competent Authority and in case of any deviation from such terms or plan, will immediately, upon receipt of notice from the Lessor / First party or the Local Competent Authority requiring him so to do, correct such deviation as aforesaid, and if the Lessee / Second Party shall neglect or not correct such deviation for the space in one calendar month after the receipt of such notice then it shall be lawful for the Lessor / First Party, or the Local Competent Authority to cause such deviation to be corrected at the expenses of the Lessee / Second party, which expenses the Lessee / Second party hereby agrees to reimburse by paying to the Lessor / First Party or the Local Competent Authority the amount which the Lessor / First party or Local Competent Authority as the case may be shall fix in that behalf and the decision of the Lessor / First party or Local Competent Authority as the case may be, shall be final.",2
"That any notice which may be required to be served upon the Lessor and the Lessee shall be sufficiently served and given if apart from the registered post sent by e-mail to the email id of other respective party, to expedite Draft Format by AssetYogi.com the process.",2
"That in consideration of use of the said premises the Lessee agrees that he shall pay to the Lessor during the period of this agreement, a monthly rent at the rate of [Monthly Rental in Number & Words].",2
That the Lessee will have the option to terminate this lease by giving [one month`s notice] in writing to the Lessor.,2
"That the Lessee shall use the said premises along with its fixtures and fitting in careful and responsible manner and shall handover the premises to the Lessor in working condition (reasonable wear and tear and loss or damage by fire, flood, rains, accidents, irresistible force or act of God excepted).",2
That the Lessee shall permit the Lessor or his agents or representatives to enter the property for inspection and to carry out the repairs etc.,2
"That the Lessee shall pay the said monthly rent to the Lessor ____ day of each English Calendar month, in advance.",2
"That the day to day repair jobs such as fuse blow out, replacement of light bulbs/tubes, leakage of water taps, maintenance of the water pump and other minor repairs, etc., shall be effected by the Lessee at its own cost, and any major repairs, either structural or to the electrical or water connection, plumbing leaks, water seepage shall be attended to by the Lessor.",2
"That the Lessor shall be responsible for the payment of all taxes and levies pertaining to the said premises including but not limited to House Tax, Property Tax, other cesses, if any, and any other statutory taxes, levied by the Government or Governmental Departments.",2
"The Allottee shall be liable to pay requisite permission fee/ transfer fee/ mutation charges for change of name/product line/ change in constitution or nature of the Company or bulk transfer of shares as per prevailing norms of the Confirmer, in the event of such changes either due to its own volition or due to merger/de-merger/amalgamation or any scheme of arrangement under any Court/BIFR order or under any statute or otherwise.",2
The Allottee shall bear the cost of stamp duty and registration fees payable in respect of the registration of the lease deed.,2
"RENT PAYMENT PROCEDURE: Tenants agree to pay their rent by mail addressed to the Landlord at 426 Main Street, Anycity, USA, or in person at the same address, or in such other way as the Landlord will advise the Tenant in writing.",2
RENT DUE DATE: Tenant hereby acknowledges that late payment will cause Landlord to incur costs not contemplated by this Rental Agreement.,2
The Allottee shall be liable to pay Lease Rent at the same rate as payable under Schedule ‘B’ or at such revised rate as may be prescribed by the Corporation time to time.,2
[Lease Amount per Month] payable by the [Date of Monthly Payment] of each succeeding calendar month to which it relates.,2
"[Neither Party shal, without the other Party's prior writen consent, transfer, assign or grant any form of security over any of thee obligations or rights under this Lease Deed provided ASSIGNMENT @ _BIAL may without KSHDC's prior consent create any mortgage or charge over the Additional Land in favour of the Lendees or any agent or trustee acting on their behalf or assign this Lease Deed tothe Lenders by way of security, (©) BIAL may, with thiry (30) days prior notice to KSIDC, assign this Lease Deed 10 Gol under the Concession Agreement, and (© Any Service Provider Right Holder granted an interest in the Additional Land by BBIAL pursuant o the terms of tis Lease Deed may without KSIIDC' poe consent create any morgage or charge over such interest in favour of any financial Insitutions providing funds to such Service Provider Right Folder in respect oftheir acvities atthe Additional Land.",2
to be adjusted with the rent or Development Charges.,2
"te a In the event of termination ofthis Lease Deed pursuant to the provisions of Clause 3.1, 32 (of 33, BIAL shall hind over possession of the Additional Land to KSIIDC, without any Encumbrances immediatly upon such termination.",2
"That the Lessee has paid to the Lessor a sum of [Rental Deposit in Number and Words] as deposit, free of interest, which the Lessor does accept and acknowledge.",2
"[.], aged [.] residing at [.], (hereinafter referred to as the “LESSEE”), which terms or expression shall unless repugnant to the subject or context mean and include his legal heirs, executors, successors, administrators, legal representatives and assigns of the SECOND PART.",2
"[.], aged [.] residing at [.], (herein after referred to as the “LESSOR”), which terms or expression shall unless repugnant to the subject or context mean and include his legal heirs, executors, successors, administrators, legal representatives and assigns of the FIRST PART; AND Mr.",2
"[.](Rupees [.] only) which is repayable at the termination of this agreement, without interest.",2
_________ only being ___________ month / s rent in respect of the ‘said premises' as deposit of rent to be adjusted towards the rent for the last ____________ month / s of the tenancy.,2
a Tele and mating mothers oom 4 ste ad rete rentment ad pot Ray service for ety on nd checkin genge Aiea ceming services ‘Aiea fling servis Abioe Loon Banks / ATM BIAL to make investment for proving basic infrastructure faites only Bureaux de Change ~ IAL to mk investment or proving bmi infarct facts ony Busines Centre ~ BIA.,2
"cost for repair of damages to premises and/or common areas exclusive of expected ordinary wear and tear, and e.",2
Any decision or award of an abit tibual appointed purwuant to this Cluse 14 shall be final and binding upon the Parties.,2
Any Dispute which the Parties are unable to resolve pursuant to Clause 14.1 within sixty (60) days (or such longer peiod asthe Parties may agree) ofthe writen notification by one Party to the other of the existence of a Dispute shall be finally determined by arbitation in Page #17 43 14 161 162 163 accordance with the Indian Arbitation and Condition Aet 1996 and in accordance with the UNCTTRAL Res (“Rules”) by thre arbitators appointed in accordance wth the oy Misedlancous.,2
"AC the end of every eae, BIAL acting through a commit established for such purpose by the Board shall, cont, conduct an audit ofthe Ste Gnchaing the Adonal Land) and submit to KSIIDC a ceport prepared by such comaitee furnishing details on the use and occupancy ofthe Ste eluding the Additional Land (©) BIAL shall notify KSHIDC of any mateal beach by BIAL of any regulatory pprovals required in rdation to the Additional Lan.",2
"@ BIAL shall obtain or cause to be obtained al clearances, permits and consents und any spplicable Environmental Law that it raguites 10 enable i to cary out the Purposes and BIAL shall comply with the conditions of such clearances, permits and consents () BIAL wil in the contractual arrangements with Service Provider Right Holders () ensure that such Service Provider Right Holder commit to obtain and comply with all <dearances, permits and consents requted by them under any applicable Environmental Law to enable them to catty out the Activites; and (ji) include the right to terminate those arrangements in the ease of continued breach of such clearances, pemnits and ‘consents, Should such Service Provider Right Holder be in breach of aay sich -dearunces, permits and consent, to the extent that BLAL is awae of sch breach it shall ‘use its reasonable endeavors to ensure compliance with such clacances, permits and ‘Outgoings during the Term ofthe Leste.",2
"Any such notice, demand or communication shall be deemed to have been duly served if given or made by facsimile wansmission, immediatly on receipt of the successful transmission report by the sender, oe if given pertonally, on delivery theteof to the addess of the secipient, or if given by reistered pos, 5 (Gve) days after posting the same by registered post.",2
AL INDEMNITIES AND LIMITATION OF LIABILITY.,2
"2 Lessor may deduct any amount necessary from the security deposit, and ask for further payment from the Lessee of any amount necessary if such amount exceeds the value of the security deposit, to cover the Lessee’s default in any/some/all of the following: a.",2
"3 4 16 2b Miser Thiel Party Inde Lane axel” 4 oe pe BIAL shall indemnify KSUDC in SMR"" apatites eps and oder svoais levied by isd panies for and in mation to peovson by sch tid pars to BIAL of water, cect and elephooe and communion fle.",2
"5 (o) The Allottee shall not exhibit or allow to be exhibited any advertisement or placards or other mode of representation on or above or within or outside the Said Land and/or the factory or Mill or structure standing thereon or any part thereof without prior written permission of the Corporation in specific cases or generally, except name boards or signboards of any nature relating to the business and/or work of the Allottee or for the purpose for which the Said Land is being allotted subject to the Allottee’s complying with Municipal, Police or any other laws, rules or regulations for the same for the time being in force.",2
"168 Notices, @ All notices, demands or other communications required to be given ot made Ihereunder shall be in English language, in writing and delivered personally or seat by prepaid registered post or facsimile transmission addessed tothe intended recipient ‘thereof a its address or facsimile number given below or to such addres or facsimile ‘number as any Party may from time to time nou to the other Paty; Page #19 3 In cae of KSIIDE to: tir Sent —_ | ‘+ Khanja Bhavan, East Wing, Fourth Floor, #49, Race Course Road, Bangalore - 560001, Inia Fax # (491-80) 2225 5740 Autenion: Managing Diector g ws Leng —— ot 84s ae Inca of BAL ‘© BangaloeeIoterntional Airport Limited, ‘Administration Block, Bengaluru Intemational Aispor., Devanahalli, Bangalore— 560 300, India.",2
"(©) Should any Service Provider Right Holder desice to put up any buildings / strectues on the Additional Land, BLAL will inthe coateactal arrangements with the Service Provider Right Holdee () ensure that such Service Provider Right Holder will commit to obsain sod comply with the regulatory approvals and permissions necessary for construction of boulldngs and strututes required by them; and (@) inch the right to terminate thove arrangements in the case of continued breach of such regulatory approvals and/or permissions.",1
"- 164 Amendments he OAM aan t OB @ No amendments, supplements, modifications or waivers SAND PLM Paro e Tams ‘of provisions hereof shall be valid unless evidenced in writing and signed by duly authorised representatives of both Parties o2uluar (&) The Panties recognize that: © pureuane to any decisions taken under Clause 15 of the State Support Agreement by the partes thereto; and Gin the event of any other amendments made to the State Support Agreement that affect the use of the Additional Land, whether directly or indirect, if any portion of the Additional Land is to be returned to KSIIDG, such portion of the Adaisional Land shall avtomatcally revert back to KSIIDC and this Lease Deed may need to be amended and hereby agre wo ke all necessary actions hereunder to implement the sie.",1
"- a company/society/partnership/proprietorship firm incorporated and registered under the Companies Act, 1956/Societies Act/Partnership Act having its Registered /Head Office at ……………………..……; hereinafter called the “ALLOTTEE” (which expression shall unless excluded by or repugnant to the context, be deemed to include its successors and legal representatives) of the OTHER PART.",1
"/ AIIDC Ltd./ ASIDC Ltd./ ....................., Assam for grant on lease a plot of land/ factory shed/ or building/ or part of building for starting an industry under the name and style of M/...................................., for manufacturing / processing / servicing / repairing of .......................................",1
00 per acre per year Year 2102 to Year 2110 OR *(In Case of 5 acres < Land Size < 25 acres) ‘Lease Rent’ for a land size of ......,1
10 THE SCHEDULE ‘B’ ABOVE REFERRED TO: (Particulars of Annual Lease Rent to be paid) ‘Annual Rent’ for a land measuring .......,1
