file_name,txt_path,text
TOT documents/Materials. 
 
9.2 
Warning to Consignees. Consignors of classified equipment will warn Consignees of 
the classification of the Equipment and the precautions to be taken.  Escorts will be 
detailed during movement of all classified equipments. Procedure followed for 
movement of classified documents would also be applicable to movement of 
sensitive equipment.  
 
9.3 
Handing and Taking Over.   Those concerned with Handing/ Taking over of classified 
equipment will ensure that they are fully aware of its classification and security 
measures to be adopted.  Warnings as to the security measures necessary will be 
issued in writing.  Top Secret and Secret Equipment will be Handed/ Taken over 
under the direct supervision of authorized senior officer only. 
 
9.4 
Movement. 
 
(a) 
Consignors of Top Secret and Secret Equipment will warn the consignee of 
the dispatch of equipment so that the latter is in a position to make adequate 
security arrangements to receive it.  All such equipment will be suitably 
shrouded and accompanied by an escort to ensure that no unauthorized 
person gains an access to them surreptitiously. 
 
(b) 
When only portion of equipment is Top Secret or Secret and it is possible to 
conceal that portion, it is not necessary for the entire equipment to be 
covered up.  Only the Top Secret / Secret portion(s) of such equipment 
should be covered. 
 
(c) 
If a portion of equipment is ‘Top Secret’ or ‘Secret’, the consigner would 
ensure that the whole equipment is covered before dispatch. 

74 
 
CHAPTER – 10 
Visits and Meetings 
 
10.1 
Visit of foreign Nationals.  
10.1.1  
a)   
No foreigners would be allowed to visit the area/zone/manufacturing 
facility where the work related to MoD projects is going on without 
clearance of MoD. 
b) 
The  CEO / Head of the concerned ILDCs shall have the power to 
approve business visits of foreign nationals to non-security/non-
strategic  areas only, of the manufacturing /R&D units of the Company 
and such visit shall be reported to IB after the visit within fifteen days.  
This will also be reported to IB/MoD in quarterly report. 
b) 
For the duration of the visit, the foreign nationals will be escorted by 
the security officer or officer  designated by the company. 
c) 
No  photography in the areas where work related to defence related 
projects will be permitted.  It may also be ensured that viewing of 
contagious security areas does not occur. 
d) 
After the visit, the names and particulars of the foreign nationals, the 
purpose, duration and site of the visit are to be communicated to the 
Intelligence Bureau, Ministry of Home Affairs quarterly.  Instructions 
received from  Dept of Defence Productions, Ministry of Defence in 
this regard from time to time will be followed. 
10.1.2 In keeping with the above instructions, following procedure would be 
adopted for processing security clearance of Foreigners visiting the Company. 
 
 
 
(a)  
The Head of the Department  / Division / Factory  Office as the case 
may,  will initiate the case for visit of foreigners, well in advance,  
giving the following particulars:-  
 
(i)   
Full name  of  the  visitor. 
(ii)  
Nationality of   the visitor. 
(iii)  
Date of birth. 
(iv)  
Parentage of the visitor. 
(v)   
Permanent and Present address of the visitor. 
(vi)  
Passport No with date and place of issue. 
(vii)   
Validity of Passport. 

75 
 
(viii)   Occupation and Name of the Firm / organization which the 
visitor is representing. 
(ix)  
Specific purpose of the visit. 
(x)  
If the foreigner has visited the establishment earlier, full 
details of the same is to be furnished.  
(xi)  
Details of escort being provided for conducting the tour of the 
Foreign National(s). 
(xii)  Address of Hotel/accommodation where the foreign visitor 
staying  in India during the visit. 
(xiii) 
The address of the Indian company with which the foreigner is 
having partnership/alliance etc. 
(xiv) 
Date & Time of visit 
(xv) 
Area to be visited 
(xvi) 
Certificate that no classified document shall be shared with 
the foreign visitors. 
 
(b) 
The particulars of the foreigners will be filled in a proper  format and 
processed through CEO/Head of ILDC  as the case may be for 
approval.   Purpose of the visits also needs to be mentioned in the 
format prescribed for this purpose. The particulars  are also to be   
intimated to MHA & IB in the prescribed format as indicated in 
10.1.2(a).    
 
(c) 
The approved copy will thereafter be forwarded to CCSO for 
preparing the Visitors Pass.  
 
10.1.3 While conducting the visits of Foreigners, Instructions issued by the 
MHA/MoD from time to time would be followed. 
 
10.1.4 In addition following points would also be adhered to:- 
 
(a) 
The number of visits to non-sensitive areas/zones/offices shall be 
restricted to the barest essential and would be on need to know basis. 
Procedures to ensure that visitors are only given access to information 
consistent to their visit would be put in place by ILDC. The 
responsibility for determining need to know in connection with the 
visit shall rest with the individual who will disclose the information.  
 
(b) 
If the visit to Manufacturing areas is considered necessary, the visitor 
should be allowed access to only these areas, which are relevant for 
the purpose of the visit.  

76 
 
 
(e) 
Notwithstanding the above guidelines, no foreign visitor should be 
allowed to manufacturing and development areas of Electronics 
Warfare and secure communications. 
 
(f) 
The aforesaid guidelines should also apply to NRIs, Persons of Indian 
Origin, and Indian citizens representing foreign firms.  
 
(g) 
No exposure as well as disclosure about activities undertaken at ILDC 
would be made to any foreign visitor without exclusive clearance from 
CEO/Head of ILDC. Such disclosures would be on minimum need basis. 
 
10.2 
Meetings. Meetings would mean conference, seminar, symposium, exhibit, 
convention, training course or such gathering. Meeting with foreigners pertaining to 
MoD projects / classified information is not permitted without the approval of MoD. 
 
10.2.1 ILDCs may conduct meetings with regard to Government Projects, with 
limited number of people who are connected with the project.  However, all 
concerned officials will be governed under OSA, 1923.   The information 
which is to be disseminated shall be cleared by the CEO. If ILDC wants to 
conduct meeting involving classified information, the same may be done with 
due authorization of CEO. However, it is the responsibility of the CEO to 
ensure that classified information is not leaked.   
 
10.3 
Request by Reps from ILDC to attend Classified Meetings.  The CEO  may authorize 
its nominated employee(s)  to attend certain classified meetings pertaining to 
classified information / sensitive information. It is the responsibility of CEO for non 
leakage of information. 
 
 
 
 
 
 
 
 
 
 
 
 
 

77 
 
CHAPTER – 11 
Training 
 
11.1 
It shall be the responsibility of the ILDC to provide all employees with security 
training and briefing, commensurate with their roles and responsibilities while 
dealing with classified information. Towards this, the ILDC may obtain defensive 
security, threat awareness and other educational and training information from the 
nominated agency of Government of India, Ministry of Defence.  
 
11.2 
All employees should be briefed on security do’s/don’ts on joining as a part of 
induction programme. 
 
11.3 
ILDC shall also be responsible for the training of CCSO and other members of his staff 
performing security duties, as promulgated from time to time by Ministry of Home 
Affairs. Training shall be based on the ILDC involvement with classified information 
and should be completed within One year of appointment as CCSO. Government 
may organize  security briefings to the CCSO and other  security staff  as required 
from time to time.  
 
11.4 
Prior to being granted access to classified information, an employee shall receive an 
initial security briefing that includes the following:  
 
 a.   A threat awareness briefing.  
 b.   A defensive security briefing.  
 c.   An overview of the security classification system.  
 d.   Employee reporting obligations and requirements.   
 e.   Security procedures and duties applicable to the employee's job. 
 
11.5 
Refresher Training.  The ILDC shall provide all the employees with some form of 
security education and training at least once a year, which shall aim at refreshing the 
training provided during the initial security briefing, update of security regulations 
and any new developments. ILDC shall maintain a record of all training conducted 
and employees participation in them.  
 
11.6 
Security Training of  Vendors / Contractors And Casual Labourers.  Security 
discipline needs to be imbibed among   Vendors / Contractors and Casual Labourers 
for better efficiency of the overall Security system.  This can be achieved by detailed 
briefing or small training capsule to contractors   and on-the-job training to their 
casual labourers.  A clause on termination of services / contract as the case may be 
for breach of security of any kind must form part of the contract agreement between 
the ILDC and the Contractor/ Vendor.   

78 
 
 
11.7 
Training of Project Work Trainees.    ILDC’s may permit trainees to undergo training 
/   undertake project work, however, all such trainees shall not be employed in any 
classified projects nor have any access to classified areas/zones/offices.  In addition 
all the students must be properly briefed about the sensitivity of the organization 
and conduct expected from them on Information Security. Police Verification 
including Bonafide /Conduct certificates from respective college should accompany 
the sponsorship of Trainees before permitting the students / trainees to take up 
project work / training and proper identification badges to be issued to them. No 
trainee is permitted to carry sensitive data from the installation.   Further, the 
Project Reports of these trainees should be completely vetted by the Head of the 
Department before certification and submission of the same to the respective 
College / University.   
 

79 
 
CHAPTER – 12 
Miscellaneous 
12.1 
MoD will be the nodal agency for preparation, review and implementation of the  
manual. However conducting inspection and audit would be the responsibility of 
IB/MHA.  IB/MHA may take the assistance of other organizations like MoD, DPSUs, 
OFB, NTRO etc. in the inspection or audit. 
12.2 
Publicity and Photography. No photography would be permitted inside the 
Classified Zone/Area pertaining to MoD projects without the approval of MoD. 
Photography, when permitted for official purposes, will be done under proper 
supervision and both the photos, soft copy of photograph and their negatives shall 
be appropriately classified.  In the case of Top Secret and Secret Equipment, 
permission for photography or publicity will be granted by General Manager / Chief 
Executive of the manufacturing Division / Unit or Factory, however, it will be done 
under controlled conditions by the official photographer. As far as possible only 
official agencies will be assigned for photography where authorized.  Permission will 
not be necessary for official photography by the Factory / Division for compiling 
technical reports on equipment.  Such reports and photographs will, however, be 
appropriately classified and safeguarded by them. The holder is, however, 
responsible to ensure that the equipment is not exposed to public view and that no 
one is afforded an opportunity to photograph it in full or in part. 
 
12.3 
Trials / Demonstration. The Chief Executive of the manufacturing Division / Unit or 
Factory will enforce   suitable security measures during trials / demonstration with 
the help of CCSO. When it is proposed to undertake demonstration involving Top 
Secret and Secret Equipment, full particulars of persons to be admitted to such 
demonstration will be approved by the Chief Executive.  Special identity 
documents/passes will be issued to the invitees where necessary and a security 
officer appointed to enforce security measures.  
 
12.4 
Rejects and Salvage.  All Top Secret / Secret Equipment rejected during 
development, trial or manufacture will continue to bear its original security 
classification and receive appropriate security protection.  If such equipment is no 
longer required, it will be dismantled and rendered unidentifiable.  Such equipment 
will not be consigned to salvage unless it is downgraded to unclassified or shredded 
beyond recognition. All Hard disks pertaining to classified projects will, at no cost, be 
sent out for repair / recovery of data or salvage.  Hard disks will always be removed 
before the CPU is sent to salvage.  The hard disks will be destroyed under the 
supervision of Head of Security and certified to that effect.    The disposal of non-
sensitive scraps may be done M/s. MSTC. 
 

80 
 
12.5 
Disaster Management.  The ILDC shall draw elaborate disaster management plan to 
minimize loss of life and property with an aim to handle the situation with utmost 
promptness and efficiency to safe guard the plant from major catastrophic incidents 
like Earth Quake, Bomb Blast, Floods, Terrorist Attack, etc., The ILDC shall also carry 
out frequent rehearsals, in any case, once in a year to ensure that in the event of any 
disaster, all functionaries can act effectively. 
 
12.6 
Internal Security Audit.  The ILDC shall carry out internal security audit to ensure 
verification of compliance of security instructions contained in this manual. The 
Security Audits are required to be conducted to ascertain the level of compliance of 
security instruction and procedures specified in the security manual. The audit shall 
be done at least on a yearly basis. If ILDC is Multi Facility Organisation (MFO), audit 
shall be done annually in each facility :- 
 
(a) 
Check compliance by all the establishments to realize the designed security 
objectives as enumerated in the security manual. 
 
(b) 
Verify the effective implementation of the instructions and identify lapses, if 
any. 
 
(c) 
Verify the efficacy of the existing Security & Fire Control System. 
 
(d) 
To check that adequate safeguards exist against espionage, sabotage and 
subversion in a given environment where the installation is located. 
 
(e) 
To check the general Security awareness amongst the Employees. 
 
(f) 
To ascertain serviceability and operational worthiness of technical equipment 
such as CCTV, Electronic Barriers, Power Fence, Access Central Systems and 
Fire Fighting Equipment, etc. 
 
12.7 
Action on Completion of Audit.  On completion of audit, the audit observations 
contained in the audit report must be rectified by the auditee and preventive action 
initiated after identifying the root cause of non-compliance to prevent its recurrence. 
Subsequent audit shall monitor the timely implementation of corrective / preventive 
action and its effectiveness. A report of the same shall also be submitted to MHA/IB 
with copy to MOD. 
 
12.8 
External Security Audit.  In addition to the internal audit carried by the ILDC, 
External audit by IB in consultation with DoDP/MoD shall be carried out once in two 
years.MHA may also nominate any other agency to carry out security audit of ILDC 

81 
 
on an annual basis, to ascertain compliance of security instructions contained in this 
security manual. Apart from this, the MHA/IB/MoD shall be at liberty to visit any 
company which has been issued with a DIPP license for private sector participation in 
defence, at its discretion, for a random security system assessment.  
 
12.9 
Penalty for Non-compliance of security guidelines by ILDC.  In the event of non-
adherence of security guidelines by ILDC, action shall be taken against the ILDC or 
individual person as per relevant Government regulations/provisions in various Acts, 
such as IPC, CRPC, IDR Act, OSA, 1923 etc.  The ILDCs are further liable for action 
against them in the event of any breach of security resulting into compromising 
national security and national interest under relevant provisions of Official Secrets 
Act, 1923.  In case of cancellation / suspension of industrial licence, completion of 
projects/procurement, fore-closures of the unit, the ILDC would be required to 
return all the classified information and materials in its possession to the rightful 
owner or Ministry of Defence as the case may be, within 24 hours of such 
cancellation of the licence. 
 
12.10 Alternate Power Source. 
An alternate power source is required to ensure that 
the system availability is maintained in the event of loss of primary power due to 
various reasons, including sabotage/subversion. 
 
12.11 Investigations of compromising emanations: Compromising emanations are 
unintentional intelligence-bearing signals that, if intercepted and analyzed, will 
disclose classified information when it is transmitted, received, handled, or 
otherwise processed by any information processing equipment.   
 
12.11.1 
Countermeasures will be applied only in proportion to the threat of 
exploitation and the resulting damage to national security should the 
information be intercepted and analyzed by a foreign intelligence 
organization.  It is the responsibility of the IB/MHA to share intelligence 
with DoDP and DoDP may decide further course of action including penal 
action against the company.  The remedial measures on ILDC after prior 
approval of the Competent Authority will also be addressed. 
 
12.11.2 
The IB/MHA is responsible for performing threat assessment and 
vulnerability studies when it is determined that classified information may 
be exposed during investigations / study.  Investigations on theft 
/sabotage will be carried out by CCSO /local police. 
 
12.11.3 
ILDCs will assist the IB/MHA in conducting threat and vulnerability surveys 
by providing the necessary information upon request:   
 

82 
 
12.12 Retention of Classified Documents Generated Under IR&D Efforts.  ILDCs may 
retain the classified documents that were generated in connection with their 
classified IR&D efforts for the duration of their facility is meeting the security manual 
requirements.  Documents shall be clearly identified as ""IR&D DOCUMENTS."" ILDCs 
shall establish procedures for review of their IR&D documents on a recurring basis to 
reduce their classified inventory to the minimum. 
12.13 Classified Waste Management.  Classified waste shall be destroyed as soon as 
practicable.  This applies to all waste material containing classified information.  
Pending destruction, classified waste shall be safeguarded as required for the level of 
classified material involved.  Receptacles utilized to accumulate classified waste shall 
be clearly identified as containing classified material.  
 
12.14 Waste Management:  This shall include the scrap generated as well as the 
components rejected during the (Quality Assurance) QA evaluation, as individual the 
components may be useless but collectively and over time they could be assembled 
into a weapon. Comprehensive guidelines should be in place and be periodically 
reviewed, depending upon the work being executed at the plant. 
12.14.1 
Waste Management from health perspective its the classification of waste 
as chemical, hazardous, toxic and recyclable collection, transport, 
processing or disposal, managing and monitoring of waste materials. The 
term usually relates to materials produced by industrial activity, and the 
process is generally undertaken to reduce their effect on health, the 
environment or aesthetics. Waste management is a distinct practice from 
resource recovery which focuses on delaying the rate of consumption of 
natural resources. All wastes materials, whether they are solid, liquid, 
gaseous or radioactive fall within the ambit of waste management. 
 
12.15 In case of violation of guidelines contained in this manual, industrial licence may be 
cancelled by the licensing authority i.e. DIPP only after consultation with DDP. 
12.16  Compliance statement: 
 
Compliance  
Statement 
The company will give an undertaking that it complies with its 
own instructions/orders as well as all the above provisions as 
applicable 
Internal 
 Security  
Audit 
The company will commit to an internal audit and give self 
certification with regards to compliance with the mentioned 
provisions by 31st March every year to the DDP 

83 
 
 
 
 
SECURITY MANUAL 
FOR 
 
CATEGORY-B 
 
INDIAN LICENSED DEFENCE 
INDUSTRIES 
 
 
 
 

84 
 
CHAPTER – I 
General Provisions, Requirements and Responsibility 
 
1.1 
Scope.      
 
1.1.1 The Manual is applicable to all Indian companies engaged in the production 
of defence product and issued Industrial License by the Dept of Industrial 
Policy & Promotion. All ‘B’ category installations would be covered under 
Official Secrets Act, 1923, as far as handling of classified material, information 
or documents are concerned. 
 
1.1.2 This Manual applies to, and shall be used, by all ILDCs to safeguard 
Government classified information and materials released to an ILDC, 
including, but not limited to, such information released during all phases of 
the contracting, licensing and grant process,  bidding, negotiation, award, 
performance, and termination, or any product, assembly or component 
arising out of such classified information. 
 
1.1.3 When an ILDC is executing a Govt Project dealing with classified information, 
material, document, it will be the responsibility of CEO, who in consultation 
with CCSO, will earmark the areas as classified/sensitive, depending upon the 
nature of work being carried out in such areas/zone. 
 
1.2 
Authority:  
 
1.2.1 The implementation of the manual is the overall responsibility of the CEO / 
Head of ILDCs. 
 
1.2.2 The IB is the designated agency for inspecting and monitoring ILDCs who 
require or will require access to, or will store classified information and 
materials covered by this Manual.  
 
1.3 
Responsibility of the Management and Employees.  
 
1.3.1 It is the direct responsibility of every employee of the company to safeguard 
the security of all classified information and materials to which he has access 
in course of his duties or which he comes in possession of in any other way.  
 
1.3.2 It is the duty of each employee of the company to immediately bring to the 
notice of his superior officer or the Company Chief Security Officer (CCSO), 
any breach of security regulations in general and/or in particular, any 

85 
 
compromise of classified information or materials, either deliberately or 
inadvertently. 
 
1.3.3 Every employee in the supervisory level is required to ensure, by frequent 
surprise checks, visits to office rooms and other places where his 
subordinates work or which they frequent and by all other means in his 
power, that the instructions laid down for the conduct of business and 
maintenance of security in company are fully understood and complied with 
by all of them. It will also be his duty to bring immediately to the notice of his 
superior officer, or to the officers responsible for security in his department, 
any instance of breach of security regulations by any member of the staff 
working under him or in that department, or of any misconduct, of such a 
nature as would give rise to doubts about  the staff member’s integrity/ 
reliability from the security point of view. 
 
1.3.4 Whenever a new employee joins the company and/or the department, the 
superior officer of the employee will ensure that the new incumbent has read 
and understood the contents of the manual and shall take an undertaking in 
writing to this effect.  
 
Chapter -2 
SECURITY ORGANISATION & PERSONNEL SECURITY 
2.1 
Security Head  
 
2.1.1 Each ILDC or its multi location units shall appoint an Indian Citizen as 
Security Head with adequate knowledge on security. 
2.1.2 The Security Head will be responsible for Security of the Unit and also 
 
responsible for training of security personnel.   He shall frame internal 
 
security policies, internal audit, and security procedures in consultation with 
 
the Managing Directors / CEO of the  Company. 
2.2 
Responsibilities & Duties of Security Head 
i) 
Implementation and enforcement of comprehensive access control system. 
ii) 
Look after internal administration of staff working under him. 
iii) 
Maintain proper discipline amongst the staff. 
iv) 
Carrying out patrolling in Shop Floors, Perimeter Wall and all guard posts on 
duty. 

86 
 
v) 
Maintaining Daily Occurrence Diary (Log Book) and incorporating any 
happening during the duty period. 
vi) 
Intelligence Gathering and proper dissemination of the same to the concerned 
officials. 
vii) Liaison with law enforcing agencies. 
viii) To look after physical security, personnel security and document security 
aspects  of the organization. 
2.3 
Action to be taken when breach of security occurs: 
a) 
Carryout a swift and detailed investigation. 
b) 
If culprit traced, hand him over to the police. 
c) 
If culprit not traced, file a FIR with local police. 
d) 
Investigate the root-cause and prevent recurrence and also suggest remedial 
measures.  
2.4 
Classified information including documents and material is to be kept under lock  and 
key. 
Classified materials should not be permitted to go out without material gate pass 
from  the concerned authority. Any loss of material or documents is to be reported 
to security head who, in turn, will report the matter to civil police. 
2.5 
Reporting procedure: 
ILDC shall report to the jurisdictional police station on matters pertaining to theft 
sabotage.  The ILDC shall also report to nearest IB  office  immediately in the event of  
cases pertaining to espionage, subversion, terrorism etc., 
2.6 
Personnel Security 
2.6.1 
Every ILDC shall ensure that no information is leaked by any personnel for 
personal gain, political affiliation or hacking of website. 
2.6.2   
Verification of Character and Antecedents 
 
Verification of Character & Antecedents of all employees whether working 
in sensitive or non-sensitive areas should also be conducted through 
jurisdiction police.   
 

87 
 
Chapter-3 
SECURITY OF PREMISES AND PHYSICAL SECURITY MEASURES 
3.1 
Layouts of premises, perimeter wall, and minimum entry/exit points are essential 
requirements for security. 
3.2 
Security control room, reception and office of security officer shall be situated near 
main gate of the factory.   
3.3 
Sensitive Data Rooms / Server Rooms should have proper access control system and 
entry to this area is to be restricted and In-Out log will be maintained. 
3.4 
A separate gate for material movement is to be made operational. 
3.5 
All employees are to be issued with ID cards. 
3.6 
Perimetric, Access Control and Security Personnel 
3.6.1   The private sector defence company shall comply with Perimetric, access 
control system and security requirements as details given below: 
Category 
Head 
 
Perimetric,& 
Access 
Control 
Physical  
Security  
on perimeter 
8 Ft wall with barbed wire fence / concertina coil. 
Spot lights with Day & Night CCTV Cameras. 
 
Access 
Control 
Entry / Exit gates (checking of ID Cards / frisking etc). 
Visitors Management system. 
Material  
Records for incoming / outgoing materials. 
Security  
Personnel 
Security  
Personnel 
- 
Security Officer reporting to CEO /MD. 
- 
Trained Armed Security Personnel may be 
posted. A comprehensive training module 
may be evolved. 
- 
Strength of security staff will be correlated 
with size/ sensitivity of the installation. 
- 
Fire Fighting System to be in place. 
- 
Training on security measures. 
3.6.2 
Labour Pass. Labour pass with photo would be issued by the office of CCSO 
for Casual Labour who are working for a specific period/term.  These passes 
should be issued after verification of Character & Antecedents through 
police.   

88 
 
 
 
3.6.3 
Token labourer Tokens should be issued on daily basis for labourer 
employed for constructions / other duties. The contractor employing such 
labourers should be accountable & responsible for such casual labourers for 
the duration of working inside the plant.  To this effect, an undertaking may 
be obtained from the contractor. 
 
3.6.3 Vehicle Stickers - All employees who possess vehicles i.e. two wheelers /four 
wheelers are to be provided with vehicle stickers for gaining access and 
parking inside the factory.   A physical check of all incoming & outgoing 
vehicles will be carried out by the Security Department of the organization. 
3.6.4 Visitors–Visitors would given passes for entry.  All entry passes would be 
issued only on the requisition / recommendation of the branch/group head in 
the ILDC.  Visitors’ laptop/pen drive to be permitted only on the approval of 
CEO/CMD.  The visitor who is allowed to carry laptop / pen drive would be 
accompanied by an employee of the ILDC all along during his stay in the 
company.   
3.6.5 Keys of the Organisation - All keys of the facilities to be deposited at the 
security. System of Keys Pickup / Dropping during commencement and 
closure should be put in place.    
3.6.6 Duplicate keys of running keys are to be made available at the security, which 
shall be kept under safe custody of security officer concerned.  
 
3.6.7  Photography of any area where any work related to projects / manufacturing 
of MoD is being carried out will not be permitted without the approval of 
MoD 
CHAPTER – 4 
Material Security 
4.1 
Incoming and outgoing Material 
No railway car, truck or other vehicle conveying crates, boxes, machinery, repair 
parts, fuel or other material should be admitted to the plant without first being 
examined and thoroughly searched by a guard for concealed explosives, contraband 
items, incendiary devices or other hazardous items. No material should be allowed 
to go out of the factory area without a proper pass from an authority authorized for 
the purpose.  Such authority should be restricted to a few officers only and their 
specimen signatures should be available at the gate for easy and quick identification.  
 

89 
 
4.2 
Inward Material Register 
Entry will be made in the register in respect of all materials that come into the plant, 
either brought by the contractors as sample, or brought by the stores officers as 
supplies/samples, for which inward materials gate pass has been issued by the 
security gate officers.  Samples and such other materials taken back should be 
crossed out after the party has returned the inward materials gate pass. 
4.3 
Material Gate Pass Register 
This register shows materials that went out of the factory under an authorized gate 
pass.  The time and nature of materials sent out shall the gate staff showing that the 
item is brought back.  The time of return however should be noted.  A specimen 
signature book showing the signature of the officer authorized to sign passes should 
also be maintained.  
4.4 
Material Gate Pass 
A model material gate pass procedure is given below.  The ILDC should, as far as 
possible, evolve a proper gate pass procedure to suit the conditions prevailing in the 
respective divisions and get it issued under the signature of the competent authority 
for compliance:-  
4.4.1 
Description of material gate pass 
There will be two types of material gate passes, viz., 
(a) Non-returnable material gate pass; and  
(b)  Returnable gate passes. 
4.4.2     A non- returnable gate pass should be issued for the materials, which are 
taken out of the factory on permanent basis or for materials issued to sub-
contractors etc. 
4.4.3 
A returnable gate pass will be issued for materials, which are sent out of the 
factory on returnable basis.  Returnable gate pass will be issued only to such 
materials, which will come back in the same form without undergoing any 
change.  For finished goods and items against customer order, gate pass will 
be issued only by the stores.  
4.5 
Authority 
 
The CEO/Head of the Organisation will authorise a limited number of Officers who 
will be authorised to sign the material gate passes.   The specimen signatures of 

90 
 
authorised officers who will be signing the material gate pass will be made available 
at the security gates. 
Chapter -5 
DOCUMENT AND EQUIPMENT SECURITY 
5.1 
Classification of document 
5.1.1 The documents shall be classified as follows: 
 
 a) 
Top Secret 
 
b) 
Secret 
c) 
Confidential 
d) 
Restricted. 
5.1.2 Top Secret - Shall be applied for information including documents and 
material, the unauthorized disclosure of which could cause exceptional grave 
damage to the National Security. 
5.1.3 Secret – Applied to the information including documents and material, the 
unauthorized disclosure of which could cause serious damage to National 
Security or National Interest or cause serious embarrassment to the Govt in 
its functioning. 
5.1.4 Confidential – Unauthorized disclosure of which could be expected to cause 
damage to National security or could be prejudicial to national interests or 
would  embarrass the Govt. in functioning. 
5.1.5 Restricted - shall be applied to information, materials, which are essentially 
meant for official use only and which should not be published or 
communicated to anyone except for official purpose. 
5.2 
Guidelines for Classification -Classification should not be under/ over  
classified.  
Classification should be done by the Originator.      
5.3 
Care & Custody of documents & materials – It is the   responsibility of holder  
to 
take care of the documents.  Documents may be passed to another individual  
to 
deal and the transfer has to be recorded and receipt obtained.  Disclosure is limited 
to only those directly concerned.   
5.4 
Note books, Laptops, electronic recording media etc– to be treated as  classified 
documents, if they are used to record classified material. 

91 
 
5.5 
Opening & diarizing - Top secret documents inner   cover to be opened only by  the 
addressee.  Secret & confidential documents may be opened by addressee or person 
so authorized by him.   Diarizing to be carried out by the addressee or  
by 
his 
personal staff. 
5.6 
Transmission of classified  documents to be sent in two envelopes, outer envelope 
will bear only the address, inner envelope will bear security  
classification and 
also be marked “ to be opened personally by  or officer  
officiating”.  
5.7 
Downgrading / disposal/ destruction of documents - No documents should be 
downgraded without authorization.    Periodic destruction of documents to be 
carried out to prevent accumulation and problem of accounting. Destruction to  be 
done by board of officers approved by the department head.  Downgrading and 
declassifying to be done based on loss of sensitivity of information due to passage of 
time.    Destruction to be carried out by shredding / burning. 
Chapter-6 
COMMUNICATION SECURITY 
6.1 
Cell or Mobile Phone - The use of cell phones shall be banned in areas wherein 
classified work is in progress / documents are being worked upon.  However, in case 
of operational requirement, permission to use and carry the mobile in this area may 
be granted by the Managing Director / CMD and a record will be maintained for such 
approvals. Mobile phone with camera and other technical advance features 
including internet, GSM, etc ., should not be allowed. 
6.2 
Telephones 
- Care has to be taken to prevent inadvertent leakage of classified 
information by discussing classified matters over the phone. 
6.2.1 Cordless phones will not be used.   
6.2.2 All telephones should have facility to identify the telephone number of caller 
i.e. Caller ID should be provided to the facility. 
6.3 
FAX communication – Communication to be carried out  after identifying the party 
before transmitting a message.  Classified documents should not be transmitted 
through FAX.  A log book / record to be maintained  while using FAX machine. 
 
 
 
 

92 
 
Chapter-7 
Computer Security 
 
7.1 
General 
 
7.1.1 Information systems (IS) that are used to capture, create, store, process or 
distribute classified information must be properly managed to protect against 
unauthorized disclosure of classified information, loss of data and integrity to 
ensure the availability of the data and system. 
7.1.2 The organization must, at all times, be in strict compliance with the IT Act 
2000, as amended in 2008 and as amended from time to time. 
7.1.3  Protection requires a balanced approach in IS security features to include but 
not 
limited 
to, 
administrative, 
operational, 
physical, 
computer, 
communications and personal controls. Protective measures commensurate 
with the classification of information, the threat and the operational 
requirement associated with environment of IS. 
7.1.4 ILDC management should appoint / nominate Cyber Information Security 
Officer clearly defined with roles and responsibilities to carry out activities 
like development, implementation and evaluation of the facility IS program 
and to publish and promulgate IS security policy and procedures to address 
classified processing environment. The CISO function may be accomplished 
by one senior officer  with adequate computer knowledge in addition to his / 
her job. 
7.1.5  Threats to Computers security could emanate from internal sources such as 
subverted/disgruntled employees, as well from external sources such as the 
vendors of the Hardware/ Software’s, outsider maintenance staff or from 
intruders/hackers in the Cyber Space and hostile foreign countries /inimical 
agencies. Threats can manifest as Structured (automated methods of 
information gathering and attack - organised, determined and goal centric) or 
unstructured (network loitering, manual information gathering or attack and 
misuse by accident). Some of the Computer vulnerabilities that exist are as 
follows:- 
 
(a) 
Physical theft of Hard disks, Computer Storage Media, Keyboards with 
memory facility, used Printer Cartridges, Laptops etc. 
 
(b) 
Stealing /compromising data /information by remote access. 
 

93 
 
(c) 
Accidental/Intentional cross connection between the Organization 
Local Area Network and Internet. 
 
(d) 
Spoofing by intruders. 
 
(e) 
Defacing of various Websites by anonymous Hackers. 
 
7.2 
An Indian Citizen to be appointed/nominated as Cyber Information Security Officer 
(CISO). The CISO function may be accomplished by one senior officer having 
adequate knowledge on IT systems of the organization in addition to his/her job. The 
responsibilities to be assigned to the CISO may include the following: 
 
a) Ensure the implementation of security measures, in accordance with facility 
procedures. 
b) Ensure that the sensitivity level of the information is determined prior to use 
on the IS and that the proper security measures are implemented to protect 
this information. 
c) Ensure that unauthorized personnel are not granted use of, or access to, an 
IS. 
d) To govern marking, handling, controlling, removing, transporting, sanitizing, 
reusing, and destroying media and equipment containing classified 
information. 
e) For the reporting of IS security incidents and initiating,  protective or 
corrective measures when a security incident or vulnerability is discovered. 
f) For implementing and maintaining security-related software for the detection 
of malicious code, viruses, and intruders (hackers) as appropriate. 
g) Conduct ongoing security reviews and tests of the IS to periodically verify that 
security features and operating controls are functional and effective. 
h) Ensure that all active user Ids are revalidated at least annually. 
 
7.3. 
Some common Requirements are: 
 
(a)  General User and Privileged users, their roles, responsibility and 
accountability should be clearly defined 
 
