clause_text,count
"Proprietary Information also includes any information which can be obtained by examination, testing or analysis of any hardware or material substance or any component part of such hardware or material substance provided by the Disclosing Party even though the requirements in Clause 1 for marking and designation have not been fulfilled.",2
Proprietary Material identified and disclosed as provided in this Agreement shall be held in confidence for a period of ______years from the date of disclosure.,2
Proprietary and customised portion of Commercial software used in or meant to interoperate with the software being developed should have documented open interfaces to allow for technology insertion and to support the use of modular open system approaches.,2
"QA agencies, EMI/EMC and Maintenance organisations should forward the following to SHQ for formulation of trial methodology: -",2
"As part of ToT, OEM shall provide requisite technical assistance to the Maintenance Agency during the maintenance programme of the product in",2
"Arbitration ‘Any dispute, disagreement or question arising out of oF relating to the Contractor relating to produet or performance! which cannot be fattled amicably, shall be resolved by artitation in accordance with ether ofthe following provisions:",2
"As used in this Agreement (hereinafter referred to as the “Agreement”) the term “Confidential Information” shall mean any technical, confidential, proprietary or trade secret information or data disclosed by the Disclosing Party in connection with the _____________________________ to the Receiving Party including without limitation any written or printed documents, specifications for the vessel, plans, general arrangement plans, production schedules, drawings, samples, models, information regarding business operations, financial information, marketing strategies, either in writing or orally or any means of disclosing such Confidential Information that the Disclosing Party may elect to use prior to the execution or during the validity of this Agreement.",2
Article 4 Performance cum Warranty Bond (Same as SCD),2
"As a part of fresh TCA, the technical assessment shall be undertaken as follows:- (a) Technical Capacity Assessment by Warship Overseeing Team (WOT).",2
"As and when the BG is cancelled or its date of validity has expired and the Guarantee is not required to be renewed, the same shall be returned to the Party concerned with acknowledgement due from them.",2
Receiving Party shall communicate to First Party in writing the list of nominated persons for receiving confidential information.,2
"Receiving Party shall notify Disclosing Party immediately upon discovery of any unauthorized used or disclosure of Confidential Information and/ or Confidential Materials, or any other breach of this Agreement by Receiving Party, and will cooperate with Disclosing Party in every reasonable way to help Disclosing Party regain possession of the Confidential Information and/ or Confidential Materials and prevent its further unauthorized use.",2
Repair list in such cases should clearly segregate the list of items that can be repaired in India and those that have to be undertaken to the OEM premises.,2
"RETURN OF CONFIDENTIAL INFORMATION Immediately upon the decision by the VENDOR to not to continue with any any arrangement/ agreement or immediately upon the request of the BRPL, the VENDOR shall promptly return and/or procure the return of the CONFIDENTIAL INFORMATION, and all copies (whether or not lawfully made or obtained) of the same or any part of thereof, as well as all analysis, computations, studies or other documents or information prepared, which is based upon, contains or refers to or to any part of, the CONFIDENTIAL INFORMATION, to the BRPL or to any party designated by the BRPL in this behalf, or destroy the same as may be advised by the BRPL, and shall confirm by way of a written certificate to that effect to the BRPL, and also further confirm that the VENDOR has not reproduced or retained any samples, originals or copies of any part of the CONFIDENTIAL INFORMATION; except that the VENDOR could keep a single copy of the CONFIDENTIAL INFORMATION solely for the purposes of determining compliance with obligations as to confidentiality hereunder.",2
B Information Security Guidelines for Procurement of ICT Goods and Services C Quality Based Selection Method D Software Artefacts and Associated IPR CHAPTER IX- LEASING A Statement of Case for accord of AoN for a Lease B Sample Lease Contract CHAPTER X – OTHER CAPITAL PROCUREMENT PROCEDURE,2
"BACKGROUND This Agreement sets forth the rights and obligations of the Parties with respect to the use, handling, protection and safeguarding of Proprietary Information that is disclosed by and between the Parties.",2
Authority: The parties represent and warrant that they have all necessary authority and power to enter into this Agreement and perform their obligations hereunder.,2
Availability of necessary budgetary provision for the current year cash outgo.,2
"Article 3 Advance Payment Bank Guarantee (ABG) (Same as the SCD, with following explanatory notes)",2
"As part of ToT, Industrial Training required by the Production Agency to realise the Fully Finished Product from SKD, CKD and IM kits, as the case may be, during various manufacturing phases and for providing component level maintenance support to the Customer shall be provided by the OEM.",2
Any termination “For Cause” shall be made in good faith by the BIRAC.,2
AoN for Repeat Orders must be obtained within five years of date of completion of warranty on final delivery against the previous contract.,2
Any or all disputes arising out or in connection with this agreement shall so far as may be possible to settled amicably between the parties within a period of thirty days from such dispute(s) arising.,2
Appendix C Warranty Clause 10.,2
Any subsequent change in shareholding pattern/ownership of the SP shall require prior approval of MoD.,2
Any such demand made on the bank shall be conclusive as regards the amount due and payable by the Bank under this guarantee.,2
Any such new designation by a Party shall be made by written notice to the other at the address indicated in such Exhibit 2.,2
"Any such notice or other communication will be deemed to be effective if sent by personal delivery, when delivered, if sent by post then from the date of receipt of post acknowledgement, and if sent by courier, then from the date of receipt of courier acknowledgement, and if transmitted electronically by e-mail (on receipt of a confirmation to the mentioned email id (s)).",2
"Products developed by Army Base Workshops, Naval Dockyards, Air Force Base Repair Depots and other service organisations for ‘in house’ requirements can be procured by the Services from these agencies under “Buy (Indian-IDDM)” or “Buy (Indian)” category with the approval of SPB.",2
"Profiling of Information assets based on sensitivity of information by the Level of Concern for Confidentiality (C), System Availability (A) and Data integrity (I).The level of concern reflects the sensitivity of the",2
"Prior to making any disclosures to persons under Article 5.2.2, Article 5.2.3 or Article 5.2.4 or 5.2.5 however, the Recipient shall obtain an undertaking of confidentiality and restricted use substantially in the same form and content as this Agreement, from each such person, provided, however, that in the case of outside legal counsel, the Recipient shall only be required to procure that such legal counsel is bound by an obligation of confidentiality and provide promptly a copy of such undertaking of confidentiality to Disclosing Party.",2
Bank further undertake not to revoke this guarantee during its currency except with the previous consent of the Purchaser in writing.,2
Bank guarantee(s) shall be from any Indian Public or Private Scheduled Commercial Bank (as notified by RBI) or First Class banks of international repute whose details have to be furnished in the Commercial bid.,2
"Banning electronic gadgets, cameras, storage devices inside the Vital Points shall be enforced.",2
"Auditor shall restrict disclosure of such Confidential Information to its employees and/or consultants with a need to know (and advise such employees and/or consultants of the obligations assumed herein), shall use the Confidential Information only for the purposes set forth in the Agreement, and",2
Authorisation for direct procurement by the production agency from these sources shall be given so that no development cost or NRE charges are incurred.,2
"Thus, while ICT Application Enhancements (like software functionality enhancements etc) that are not conceived during the design stages, but are essential for successful utilisation of the application and those necessitated by change of policies of the Government/ Service Headquarters/ legislations and/ or due to change in the deployed techniques/ tactics by the adversaries may be progressed under Change in Service as under:-",2
"To cater for life cycle support during implementation/ use of bespoke/ customized software projects, scope of maintenance support should include resolution of bugs, incorporation of user feedback and associated changes/ additional features/ refinements required for better exploitation of the software.",2
This guarantee shall be continuing guarantee and shall not be discharged by any change in the constitution of the Bank or in the constitution of M/s ____________.,2
This guarantee shall be continuing guarantee and shall not be discharged by any change in the constitution of the Bank or in the constitution of M/s ____________________.,2
"Prior to disclosing any Confidential Information to such Representatives, party shall inform them of the confidential nature of the information and their obligation to refrain from disclosure of the Confidential Information.",2
"Prior to disclosure to any third party of any Proprietary Material to which the receiving party determines the obligations of confidentiality, non-use and non-disclosure do not apply pursuant to this Agreement, the receiving party shall provide within.......",2
"Publications The System Integrator shall not make news releases, public announcements, give interviews, issue or publish advertisements or publicize in any other manner whatsoever in connection with this Agreement, the contents / provisions thereof, other information relating to this Agreement, including references whether through media, social network or otherwise, the Purpose, the Confidential Information or other matter of this Agreement, without the prior written approval of NABARD.",2
Prior authorization shall be obtained by the ILDC in writing from the Government Agency having classification jurisdiction over the information involved for this purpose.,2
"1 All disputes or differences arising out of or in connection with the present Contract, including the one connected with the validity of the present Contract or any part thereof, shall be settled by bilateral discussions.",2
"1 All interpretative and derivative data, including reports, analyses, interpretations and evaluation prepared from or out of Confidential Information is hereinafter referred to as “Derived Confidential Information” and shall also constitute Confidential Information.",2
1 The term ‘Intellectual property’ shall refer to all categories of intellectual property as provided in TRIPS Agreement.,2
"1 This Agreement constitutes the entire Agreement amongst the Parties with respect to the subject matter hereof and supersedes all prior and contemporaneous agreements, representations, and understandings, whether written or oral, except obligations imposed by law which shall be deemed a part of this Agreement.",2
"1 Except with the written consent of the BUYER/SELLER, other party shall not disclose the Contract or any provision, specification, plan, design, pattern, or information with proprietary markings thereof to any third party, unless required by either Government of the Parties or by the SELLER’s Suppliers solely for the purpose of performing the obligations under the Contract.",2
"/Ms._________________________, _________________ (Designation) authorised representative of___________________________________________________(Company Name), a public limited company/ private limited company/ partnership firm/ limited liability partnership/ one person company/ sole proprietorship registered as per applicable Indian laws (tick as applicable), located at _______________________________________________________ (Company Address) do hereby undertake the following:-",2
"1 ANPR Automatic Number Plate Recognition A.2 CCSO Company Chief Security Officer A.3 CCTV Closed Circuit TV A.4 CEO Chief Executive Officer A.5 CERT-IN Computer Emergency Response Team - India A.6 CISF Central Industrial Security Force A.7 CMD Chairman and Managing Director A.8 CONFD Confidential A.9 COTS Commercial Of The Shelf A.10 CPMF Central Para Military Force A.11 CrPC Criminal Proceeding Code A.12 CSA Competent Security Authority A.13 CISO Cyber Information Security Officer A.14 DDP Department of Defence Production A.15 DFMD Door Framed Metal Detector A.16 DGR Director General of Resettlement A.17 DIPP Department of Industrial Policy and Promotion A.18 DPSU Defense Public Sector Undertaking A.19 DSA Designated Security Agency A.20 DSC Defence Security Corps A.21 GSM Global System Monitoring A.22 HQ Head Quarters A.23 IB Intelligence Bureau A.24 ID Identification Card A.25 IDR Industries Development & Regulations Act A.26 ILDC Indian Licensed Defense Company A.27 IPC Indian Penal Code A.28 IPS Internet Protocol Security A.29 IR&D In-house Research and Development A.30 LAN Local Area Network A.31 MFO Multi Facility Organization A.32 MHA Ministry of Home Affairs A.33 MOD Ministry of Defense A.34 NCIIPC National Critical Information Infrastructure Protection Center A.35 NSA National Security Authority A.36 OEM Original Equipment Manufacturer A.37 OFB Ordnance Factory Board A.38 OSA Official Secrets Act A.39 PC Personal Computer A.40 PSARA Private Security Agencies (Regulations) Act, 2005 A.41 QA Quality Assurance A.42 RAX Rural Automatic Exchange A.43 RESTD Restricted A.44 TOP SEC Top Secret A.45 WAN Wide Area Network",2
1 Any notice required or permitted by this Contract shall be written in English language,2
"Provided that the Receiving Party may disclose only such Confidential Information that is strictly required to be disclosed to comply with a regulatory requirement, and to the extent legally permissible, the Receiving Party shall notify the Disclosing Parties of such requirements promptly, in advance of the disclosure, so that the Disclosing Parties may seek protective order or other appropriate remedy to protect the secrecy of the Confidential Information.",2
ToT shall be provided to the designated Maintenance Agency for “D” level maintenance of aircraft including:-,2
"To pay to the Buyer any such amount paid as gift, reward, fees or consideration along with interest at the rate of 2% per annum above LIBOR rate.",2
This warranty/guarantee is personal to the BUYER and not assigned to a third party without prior written permission.,2
"To sustain and support platform/equipment through its operational life-cycle, SHQ will ensure that Product Support requirements for at least 3 to 5 years beyond the warranty period will be procured along with the main equipment.",2
"To address the current and futuristic security needs, the Services will need to engage in capability development in a prioritised manner based on long term perspective plan from which should flow procurements planned for modernisation of the Services based on Capital Acquisition Plans.",2
"1 This agreement shall be governed by the Laws of India and any claims, demands, cause of action, disputes, controversies and other matters in question arises out of, in relation to this Agreement during the subsistence of this Agreement or thereafter shall be adjudicated exclusively by the courts in New Delhi.",2
"1 The maintenance of the (Name of Equipment) shall be carried out at Field and Base Level by BUYER’s personnel after receiving Maintenance Documentation, CBTs Training, Special Test Equipment (STE) and test set up and Spare Parts.",2
Payment towards contingencies will be made as per actuals.,2
PROVIDED THAT the Receiving Party shall be entitled to make any disclosure required by court order or government or regulatory requirement of the Disclosing Party's Proprietary Information subject to notifying the Disclosing Party as soon as possible of such requirement.,2
"Percentage of payment for delivery of equipment/ system shall be decided on the complexity/ scope of installation, STW and commissioning.",2
"PSQRs to be converted to SQRs Advance Planning and consultations Feasibility Study Preliminary Services Qualitative Requirements (PSQRs) Categorisation and Accord of Acceptance of Necessity (AoN) Constitution of PFT if not done prior to Accord of AoN Issue of Expression of Interest (EoI) and Format for DPR by SHQ for Shortlisting of DAs Approval of CFA, Funding and Issue of Project sanction order (SHQ) Design and Development of Prototype Revised Commercial Offers Solicited by MoD (Acquisition) Field Evaluation Trials Staff Evaluation Commercial Negotiations by Contract Negotiation Committee CNC Award of Contract Preparation of PDD by PFT Issue of RFP by Acquisition Wing for Solicitation of Limited Commercial Offer for Prototype Development and Solicitation of Commercial offer of Procurement Phase to select DAs AIP by Secy DP Shortlisting of DAs based on Financial gates, Technical gates and Detailed Project Report by Secy DP Selection of Development Agencies (DAs) by DPrB Constitution of PFT",2
"PUBLICATIONS NeitherParty shall not make news releases, public announcements, give interviews, issue or publish advertisements or publicize in any other manner whatsoever in connection with this Agreement, the contents/provisions thereof, other information relating to this Agreement, the Purpose, the Confidential Information or other matter of this Agreement, without the prior written approval of the other Party.",2
"PURPOSE 2.1 The Receiving Party would be receiving Confidential Information (as defined below) in relation to Project, from NSIL, ISRO, NSIL’s/ISRO’s Affiliates, directors, officers, employees, agents or advisors 2.2 The Parties herein agree and acknowledge that as a condition to either Party furnishing such Confidential Information, shall treat such Confidential Information provided by the Disclosing Party to the Receiving Party in accordance with the terms of this Agreement and to take or abstain from taking certain other actions in accordance with the terms of this Agreement as set forth hereinbelow.",2
Parent Company Guarantee format,2
"Only essential tests focussing towards establishing maintainability should be carried out to establish adequacy of maintenance tools, test equipment and spares utilisation.",2
"Both parties irrevocably submit to the exclusive jurisdiction of the Courts in Bangalore, for any action or proceeding regarding this Agreement.",2
BUYER'S written demand shall be conclusive evidence to SELLER that such repayment is due under the terms of the said contract.,2
BANK GUARANTEE FORMAT FOR PERFORMANCE-CUM-WARRANTY,2
"BEL Supplier has to submit the below NDA if order is placed CONFIDENTIALITY AGREEMENT This Agreement is made on this 18th day of December 2021 between SUPPLIER NAME, with its Registered Office at (Hereinafter referred to as ""buyer”) which shall include its successors and permitted assigns AND Bharat Electronics Limited, with its Registered Office at Outer Ring Road, Nagavara, Bangalore - 560045, Karnataka, India through its EW&A SBU located at Jalahalli, Bangalore -560 013 (Hereinafter referred to as ""BEL"") which shall include its successors and permitted assigns ("" M/s SUPPLIER NAME and ""BEL"" hereinafter also referred to as ""Party"" or ""Parties"" as per the context) Whereas “M/s SUPPLIER NAME and BEL wish to enter into contract for the purpose of Design And Development of WIC Relay and PSU Module Test Jig ” (such purpose is hereinafter referred to as ""the Purpose)"".",2
"BEL a) Any information in any medium in tangible or visible form, and b) Any information communicated orally, declared at the time of communication as “Proprietary Information or confidential Information”, and subsequently confirmed in writing within a period of thirty (30) days thereafter to have been communicated in confidence, and c) Any copies and extracts of information as aforesaid, any documents or other media to which the same is translated or transferred.",2
"Bank further agree that the Purchaser shall be sole judge whether the said Contractor/Supplier has failed to perform or fulfil the said order in terms thereof or committed breach of anyterms and conditions of the order and the extent of loss, damage, cost, charges and expenses suffered or incurred or would be suffered or incurred by the Purchaser on account thereof and we waive in the favour ofthe Purchaser all the rights and defences to which we as guarantors may be entitled to.",2
"Bank further agree with the Purchaser that the Purchaser shall have the fullest liberty without our consent and without affecting in any manner our obligations hereunder to vary any of theterms and conditions of the said order/or to extend time of performance by the Supplier from time to time or to postpone for any time to time any of the powers exercisable by the Purchaser against the Contractor / Supplier and to forbear to enforce any of the terms and conditions relating to the order and we shall not be relieved from our liability by reason of any such variation or extension being granted to the Contractor/ Supplier or for any forbearance, act or omission on the part of the Purchaser or any indulgence by the Purchaser to the Contractor/Supplier or by any such matter or things whatsoever which under the law relating to sureties would have the effect of relieving us.",2
"BRPL desires to protect the said confidential and proprietary information and data as the disclosure of confidential information of BRPL to the industry, general public, or third parties could seriously jeopardize the intellectual property rights/ any other rights of BRPL.",2
Performance-cum-Warranty Bond both equal to 5% value of the contract inclusive of taxes and duties is required to be submitted after signing of contract.,2
"Post the approval of the CFA, contract for supply of equipment/platform shall be awarded to DcPP/PA.",2
Post acceptance of TOOC recommendations the IPBG shall be sent to Acquisition Wing/ SHQ by ADGs Acquisition Technical for keeping in safe custody/review to ensure a close track on the currency of the guarantee and that they are extended from time to time.,2
Paying authority is to undertake a pre-audit of the documents before payment.,2
Payment terms for delivery of such goods need to be thoughtfully evolved to ensure that the payment is commensurate with the extent of fulfilment of contractual liability by the supplier.,2
Payment Deductions and Damages for Shortfalls in AMC/CMC/PBL/LCSC Services (where applicable).,2
Both the Parties agree that by virtue of the Parties entering into this Agreement neither Party is obligated to disclose all or any of the Confidential Information to the other as stated in this Agreement.,2
Both Parties undertake to observe all requirements of security regulations of the Governments of India to the extent they apply to Proprietary Information disclosed pursuant hereto.,2
"Atmanirbhar Bharat Abhiyan clarion call given by the Hon’ble Prime Minister, further accentuated by Policy Reforms in the Defence Sector as part of Phase IV ‘New Horizons of Growth’ are focussed towards enhancing self reliance in defence production, indigenisation of spares, overhauling of Trial and Testing procedures based on realistic Services Qualitative Requirements and requisite monitoring by Project Management Unit (PMU) for time bound procurement.",2
Procurement of long lead and other items shall be initiated at an early stage to ensure timely availability based upon the construction schedule.,2
"Periodic Computer Security Awareness programme for the computer operator, users and administrators should be carried out to expose them to the latest developments in computer security and remind them of their responsibilities.",2
"Profiling of Information assets based on sensitivity of information by the Level of Concern for Confidentiality (C), System Availability (A) and Data integrity (I).The level of concern reflects the sensitivity of the information and the consequences of the loss of (CAI) confidentiality, integrity or availability.",2
Performance cum Warranty Bank Guarantee (PWBG).,2
Performance cum Warranty Bank Guarantee as per Article 4B of the Contract.,2
Performance cum Warranty Bond as per Article 4 B of the Contract.,2
Performance-cum-Warranty Bank Guarantee Clause.,2
"Towards this, EPC in consultation with Transaction Advisers is to draw out a transparent mechanism, as follows: -",2
"Unless otherwise provided herein, all notices or other communications under or in connection with this Agreement shall be given in writing and may be sent by personal delivery or post or courier or facsimile at the address as specified herein below: To MDL Address: Phone No.: Fax: E-mail: To __________ Address: Phone No.: Fax No.",2
"Updates and Patches to the supplied software components, if any, should be provided at no additional cost by the developer to the user during the warranty period and if required during the lifetime of the Software.",2
"Towards this, the expenses towards transportation and accommodation of Buyer’s PDI team will be initially done by the Buyer and subsequently reimbursed by the Seller either by remittance or by recovery from the Balance Payment/PWBG.",2
ToT shall include the details that are needed to give disposition during the maintenance on deviation/concession; modify/upgrade the license product and substitute parts and systems of the license product as required by the certifying agency and the maintenance agency.,2
"Towards this end, the BUYER reserves the right to, subject to the provisions of this Condition, to undertake any or combination of the following:-",2
"Transaction is terminated by either Party by giving a thirty (30)days notice, in case either Party foresees that the Proposed Transaction would not be achieved.",2
"Towards this, the expenses towards transportation and accommodation of Buyer’s PDI team will be initially done by the Buyer and subsequently reimbursed by the Bidder either by remittance or by recovery from the Balance Payment/PWBG.",2
"OEM shall provide complete technical data of Ground handling and Ground support equipment used in the production assembly, test and maintenance of product.",2
OEM shall provide complete technical data of the SMTs and STEs used in the Maintenance of Product.,2
"OEM shall provide complete technical data of the SMTs and STEs used in the production, assembly, test and maintenance of product.",2
OEM shall provide the terms of payment for all supplies including ToT forming part of its commercial proposal.,2
"OEM shall provide complete schedule for transfer of documentation, providing of Training and Technical Assistance, supply of Spares, SMTs, STEs, Tools, Jigs and Fixtures ordered on OEM to match the overall maintenance programme.",2
OEM shall provide details regarding the training aids and simulators required at the Maintenance agency and at user locations.,2
"OWNERSHIP OF THE CONFIDENTIAL INFORMATION (i) Each Party recognises and agrees that all of the disclosing Party’s Confidential Information is owned solely by the Disclosing Party (or its licensors) and that the unauthorised disclosure or use of such Confidential Information would cause irreparable harm and significant injury, the degree of which may be difficult to ascertain.",2
Obligation of confidentiality contemplated under this Agreement shall continue to be binding and applicable without limit in point in time.,2
Bidders may ensure submission of same with details of contractual obligations completed and payments received.,2
"Based on the preliminary design, the Preliminary Build Specifications (PBS) of the vessel shall be prepared by SHQ and forwarded to the nominated shipyard(s).",2
"Based on these matrices, need for protection levels and profiles in the form of security, audit, redundancy in the infrastructure, backup etc., shall be determined.",2
"Other aspects relevant to procurement such as Inter Government Agreement, Approval of Competent Financial Authority (CFA), Award of Contract, Contract Administration and Post-Contract Management and subsequent procurement of already contracted equipment (Repeat Order), etc, shall be processed as per extant procedures listed at Chapter II of DAP 2020, to the extent applicable.",2
Offset obligations may be discharged with reference to eligible products and services as described in Annexure-VI to Appendix-E.,2
Ownership of Confidential Information,2
"Officials connected with award of “Make” projects shall ensure that all such delivery requirements are clearly stated in the EoI and the “Make” contract signed, if any, including delivery and form in which source code is required as a contract deliverable.",2
"On demand, the Bidder shall provide necessary information/inspection of the relevant financial documents/information, including a copy of the contract(s) and details of payment terms between the Bidder and the Agent engaged by him.",2
"Parties have to disclose certain confidential, technical and business information in order to avail the GSP Services from the Company.",2
Parties shall ensure that access to Confidential,2
Parties shall ensure that access to Confidential Information is granted only to those of its employees or agents (“Representatives”) who have a demonstrated need to know such information in order to carry out the business purpose of this Agreement.,2
"Once the contract is concluded and the delivery schedule is established, the Bidder shall adhere to it and ensure continuity of supply of deliverables and their components under the contract.",2
Operation and Maintenance training for end user shall also be provided.,2
Operational and in a serviceable condition with a current and valid maintenance (or other) documentation;,2
CONFIDENTIALITY & NON-DISCLOSURE AGREEMENT (To be executed on the stamp paper of appropriate value as per the relevant state’s stamp legislation),2
Bidders are to treat all information as strictly confidential and shall not use it for any purpose other than for preparation and submission of their proposal.,2
"Notwithstanding the minimum IC mandated as above, the main deliverable software of ICT and Systems projects like embedded software, system control solutions/ Algorithm’s, Front-end applications etc shall invariably be developed indigenously as brought out at Para 13 of Chapter-II of DAP.",2
"Notwithstanding the return or destruction of the Confidential Information, the Receiving Party will continue to be bound by its obligations of confidentiality and other obligations hereunder.",2
Change proposals for each change value beyond the delegated power or cumulative value beyond plus or minus 15% (10% for Systems projects) of the basic value of software/hardware respectively shall be submitted for CFA approval.,2
Changes and supplements as well as termination notices need to be made in writing.,2
Changes in the ownership structure of JV/SPV shall require approval of MoD.,2
Buyer may include suitable IPR clause so as to retain the complete ownership of such software solution/ end product (Bespoke/ Customized) developed under the project.,2
"OEM shall provide all the details like Operating cost, Maintenance cost, Overhaul cost, training cost etc per squadron of aircraft, required to estimate the Life cycle cost of the aircraft.",2
"OEM shall also provide prices for ‘O’ level, ‘I’ level and ‘D’ level maintenance facilities of Product by the User/Customer.",2
"Notwithstanding the aforesaid, the obligations of Parties in connection with confidentiality under this Agreement shall survive in perpetuity.",2
"Notwithstanding the marking and identification requirements above, the following categories of information shall be treated as Confidential Information under this Agreement irrespective of whether it is marked or identified as confidential: a) Information regarding ‘NABARD’ and any of its Affiliates, customers and their accounts (“Customer Information”).",2
"Number and date of the Railway/Road/Air Transport receipt under which the deliverables charged for in the bill are dispatched by rail/road/Air and the number and date of letter with which such receipt is forwarded to the consignee, should be quoted on the bill.",2
"OBLIGATIONS OF THE RECEIVING PARTY The Receiving Party shall – (i) use the Confidential Information only for the Business Purpose and shall hold the Confidential Information in confidence using the same degree of care as it normally exercises to protect its own proprietary information, taking into account the nature of the Confidential Information, and (ii) grant access to Confidential Information only to its employees on a “need to know basis” and restrict such access as and when not necessary to carry out the Business Purpose.",2
"Notwithstanding anything to the contrary contained hereinabove, all the drawings and other technical information shared regarding the above mentioned order by the Disclosing Party shall be considered Proprietary Information with or without being marked as confidential/proprietary at the time of sharing the same.",2
"Notwithstanding anything to the contrary contained in this Agreement, Confidential Information may be disclosed as required by applicable law, regulations or governmental procedure, provided the Receiving Party notifies the Disclosing Party prior to such disclosure, unless prohibited by law, so as to afford the Disclosing",2
"Notwithstanding anything to the contrary contained in this Agreement, Confidential Information may be disclosed as required by applicable law, regulations or governmental procedure, provided the Receiving Party notifies the Disclosing Party prior to such disclosure, unless prohibited by law, so as to afford the Disclosing Party reasonable opportunity to object or seek an appropriate protective order with respect to such disclosure.",2
"OEM shall assist the production agency and take the lead to obtain maintenance related ToT to the maximum extent possible in respect of items covered under category 3 and 4, from his vendor/sub-contractors.",2
"Two copies each of the despatch documents as listed in LC documents shall be forwarded to the following address within 72 hours after the goods have been despatched or earlier, if possible:-",2
To formulate /refine /rationalise the SQRs (PSRs for submarines); this exercise may involve rational combination of different product specifications and shall result in a practical and achievable product requirement.,2
"To pay to the BUYER any such amount paid as gift, reward, fees, commission",2
"To ensure efficient execution of the project, the Apex Steering committee shall be empowered with suitable delegation of powers (on lines of Project Management Boards in vogue currently for Defence Infrastructure Projects).",2
"To sustain and support platform/equipment through its operational life cycle, SHQ will ensure that Product Support requirements for atleast 3 to 5 years beyond the warranty period will be procured along with the main equipment.",2
"To sustain and support platform/equipment through its operational life-cycle, Product Support requirements for at least 3 to 5 years beyond the warranty period will be procured along with the main equipment.",2
"OEM shall warrant that the documentation supplied shall be identical, complete and of equal quality as the documentation used by him in its own activities and shall be accurate and complete for manufacturing, assembling, integrating and testing of the product and shall provide updates including modifications/improvements during the life cycle of the product/tenure of the License Agreement.",2
"Notwithstanding the above, termination shall not prejudice any obligation that has arisen prior to the date of effective termination between the Parties and / or obligation of either Party to any other third party.",2
"1 Should any force majeure circumstances arise, each of the contracting party shall be excused for the non-fulfilment or for the delayed fulfilment of any of its contractual obligations, if the affected party within ( days) of its occurrence informs in a written form the other party.",2
"1 In case it is found to the satisfaction of the BUYER that the SELLER has engaged an Agent, or paid commission or influenced any person to obtain the Contract as described in clauses relating to Agents and Penalty for Use of Undue Influence, the SELLER, on demand of the BUYER shall provide necessary information/inspection of the relevant financial documents/information, including a copy of the Contract(s) and details of payment terms between the SELLERs and Agents engaged by him.",2
"(©) Inythe event of a dispute, the Parties shall attempt to amicably resolve the ‘same, failing which the dispute shall be referred to arbitration whichshall be resolved in accordance with the Arbitration & Conciliation Act, 1996.",2
"1 It shall be the responsibility of the ILDC to provide all employees with security training and briefing, commensurate with their roles and responsibilities while dealing with classified information.",2
"1 Should any Force Majeure circumstances arise, each of the Contracting party shall be excused for the non-fulfillment or for the delayed fulfillment of any of its Contractual obligations, if the affected party within ( days) of its occurrence informs in a written form the other party.",2
"(® Was independently developed by or forthe Receiving Party without reference to the Confidential Information, or was received without restrictions.",2
"(©) Any notice, communication, information or documents to be provided to the Development Agency shall be delivered to the authorised representative of the Development Agency (as designated pursuant to the Contract) and any such notice, ‘communication, information or documents shall be delivered to all the Parties by the Lead Member.",2
"(©) _Allllicense fees, royalties, technical fees and other fees/payments of this nature paid out of India, by whatever term/phrase referred to in contracts! agreements made by vendors/sub-vendors.",2
"Notices: Unless otherwise provided herein, all notices or other communications under or in connection with this Agreement shall be given in writing and may be sent by personal delivery or post or courier or facsimile at the address as specified herein below: Mr.",2
"Nothing contained herein shall be construed as a right or license, express or implied, under any patent or copyright, or application therefore, of either party by or to the other party.",2
Nothing contained herein shall be construed as granting or conferring any rights by license or otherwise in any Confidential Information.,2
Nothing contained herein shall in any manner impair or affect rights of NABARD in respect of the Confidential Information.,2
"CONFIDENTIALITY OBLIGATIONS 2.1 Confidentiality Obligations (a) Subject to Section 2.1(c) below the Disclosing Party agrees to make available to the Recipient, all information reasonably requested by the Recipient, in relation to the area more fully described in Schedule I, for the Purpose.",2
"CONFIDENTIALITY The Parties, undertake to maintain strict confidentiality and refrain from disclosure thereof, of all or any part of the information and data exchanged/generated from the Process under this Agreement for any purpose other than in accordance with this Agreement.",2
"Cases involving extension of DP with or without imposition of LD shall be brought to the notice of DG(Acquisition)/ Defence Secretary and RM when the extension involves delays of six months and 12 months respectively, so that project time overruns are highlighted, in accordance with extant delegation of powers for Post Contract management, as amended from time to time.",2
"Notices In the event that the Recipient is required in a civil, criminal or regulatory proceeding to disclose any part of the Confidential Information, the Recipient will give to the Information Provider prompt written notice of such request so the Information Provider may seek an appropriate remedy or alternatively to waive the Recipient's compliance with the provisions of this Agreement in regards to the request.",2
"Upon such reference the dispute shall be decided by the Law Secretary or the Special Secretary/Additional Secretary, when so authorised by the Law Secretary, whose decision shall bind the Parties finally and conclusively.",2
"VII 5% All defects, deficiencies and contractor’s liabilities including guarantee repairs & dry docking to be completed.",2
"Upon the expiry of the term of this NDA or at the earlier request of the Disclosing Party, the Receiving Party shall return all Confidential Information to the Disclosing Party without retaining any copies of such Confidential Information or if so desired by the Disclosing Party, confirm in writing that all such Confidential Information has been destroyed.",2
